ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"A reformar completamente. Casa de más de cien años. Muy buena ubicación y orientación. Buenas vistas y gran potencial ya que el tejado se puede elevar y construir terraza-solarium con vistas. Localización en buena zona, cerca de la plaza y del centro del pueblo con zonas verdes cercana.",Anuncio actualizado el 3 de febrero,0,1,3,0,1,segunda mano/para reformar,1911,no indicado,4 plantas,,0,,,81995480, Casa terrera,,,Casas Bajas,"Calle Paso, 40"," Calle Paso, 40 , Casas Bajas , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",150,140,2019-04-14,sur,10000,0,5,0,0,0,
"Molino para restaurar (obra interior solamente), en el Rincón de Ademuz, a 40 km de Teruel. Tejado nuevo. 3 plantas de 72m2 cada una. Planta baja incluye maquinaria del molino. Con 2 bancales para huerta. No tiene ni luz ni agua pero la conexión está cerca. Tengo alguna foto más.",Anuncio actualizado el 10 de enero,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,3 plantas,,0,,,27202865, Masía,,,Vallanca,Calle Molino s/n," Calle Molino s/n , Vallanca , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",210,,2019-04-14,sur,25000,0,sin habitación,0,0,0,
,Anuncio actualizado el 10 de abril,0,0,3,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,33012300,Dúplex,,0,Ademuz,"Avenida valencia, 185"," Avenida valencia, 185 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",120,,2019-04-14,,168000,0,5,1,0,1,
,Anuncio actualizado el 16 de enero,0,1,1,0,1,segunda mano/para reformar,,no indicado,4 plantas,,0,,,39664573, Casa de pueblo,,,Ademuz,"Calle Mesón, 15"," Calle Mesón, 15 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",440,,2019-04-14,,75000,0,7,0,0,0,
casa de pueblo con antigüedad de 10 años en perfecto estado en garaje de 52 m en 1 ª planta 2 Habit aseo cocina comedor con chimenea en 2º planta 2 Habit con baño y terraza cubierta todas las habt tienen armarios empotrados en 3ª planta buhardilla con chimenea sala diáfana multi usos.,Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,4 plantas,plaza de garaje incluida en el precio,0,,,28995561, Casa o chalet independiente,,,Casas Bajas,"Calle Aragón, 31"," Calle Aragón, 31 , Casas Bajas , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",190,,2019-04-14,este,140000,0,4,0,0,1,
"Apartamento a estrenar con dos habitaciones, calefacción central y plaza de garaje completamente amueblado y para entrar a vivir. Sin electrodomésticos. Todo a estrenar: muebles, cortinas, menaje, vajilla, alfombras, sillones, camas, sabanas, colchas, etc, etc. Todo.",Anuncio actualizado el 8 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,32918637,Piso,,0,Torre Baja,"olivera, 4"," olivera, 4 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",60,55,2019-04-14,este,64900,0,2,0,0,0,
Terreno vallado en el centro del pueblo de Arroyo Cerezo de 135m2 con almacen de 85m2 y jardin de 55m2 con posibilidad de convertir en vivienda.,Anuncio actualizado el 28 de diciembre,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,31475230, Finca rústica,,,Castielfabib,Urb. Arroyo Cerezo," arroyo cerezo, 13 , Urb. Arroyo Cerezo , Castielfabib , El Rincón de Ademuz, València ","arroyo cerezo, 13",,"El Rincón de Ademuz, València",55,,2019-04-14,,40000,0,1,1,0,0,
"Apartamento a estrenar con plaza de garaje y completamente amueblado.,Todos los muebles, menaje, cortinas, sabanas, colchas, mesas, sillas, cuberteria, cristaleria, etc, etc a estrenar.,algunas cosas aun precintadas sin abrir.,a 4 km de Ademuz, en plena naturaleza; senderismo, piscinass, restaurantes y circuitos en bici de montaña.,calefaccion azul en la vivienda y puerta acorazada.,una buena oportunidad.",Anuncio actualizado el 8 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,38244577,Piso,,0,Torre Baja,"Calle Hoya, 2"," Calle Hoya, 2 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",60,55,2019-04-14,este,64900,0,2,0,1,0,
"Particular por enfermedad vende casa en Rincón de Ademuz, a 140 Km. de Valencia. Fachada de piedra. Seminueva, toda reformada, tres alturas, dos accesos inferior y superior donde dispone de una era. Situada en la parte mas alta de la población con excelentes vistas a la sierra de Javalambre. Sistema de seguridad en la vivienda conectado. Opcional posibilidad de garaje.",Anuncio actualizado el 1 de abril,0,0,3,1,0,segunda mano/buen estado,2010,no indicado,3 plantas,,0,,no dispone de calefacción,81887277, Casa de pueblo,,,Ademuz,"Calle Cruces, 76"," Calle Cruces, 76 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",165,150,2019-04-14,,88000,0,4,0,0,0,
Con contador inteligente y luz acondicionada.,Anuncio actualizado el 7 de abril,0,0,1,0,1,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,82193441, Casa de pueblo,,,Ademuz,"Calle Portal, 46"," Calle Portal, 46 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",230,,2019-04-14,,36000,0,5,1,0,1,
"Casa de piedra, a reformar. Vigas en buen estado. Planta baja habitable con poca reforma. Resto de la casa a restaurar.",Anuncio actualizado el 31 de marzo,0,0,1,0,1,segunda mano/para reformar,,no indicado,3 plantas,,0,,,82262164, Casa de pueblo,,,Casas Bajas,"Calle Paso, 28"," Calle Paso, 28 , Casas Bajas , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",138,,2019-04-14,,25000,0,5,0,0,0,
"Calefacción, aire acondicionado, 2 plazas de garaje, trastero.",Anuncio actualizado el 31 de marzo,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,83166947,Piso,,0,Torre Baja,"Calle Hoya, 10"," Calle Hoya, 10 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",60,,2019-04-14,,54900,0,2,1,0,0,
"Se vende Parcela en Llíria, a 4 km de Autovía Ademuz (cerca Domeño nuevo), 4882m2 urbanizables, 139m2 construidos con casa, paellero, garaje trastero y piscina, muchos árboles frutales y mucha agua (socio de 2 cooperativas de agua). Chalet Domeño. Cerca Casinos. Casa Rural.",Anuncio actualizado el 8 de abril,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,,1,,no dispone de calefacción,84191672, Casa rural,,,Ademuz,Urb. Cañada Parda," Via Ademuz s/n , Urb. Cañada Parda , Ademuz , El Rincón de Ademuz, València ",Via Ademuz s/n,,"El Rincón de Ademuz, València",4882,,2019-04-14,,80000,0,2,1,1,1,
"Casa semi-nueva, tres plantas equipada. Planta baja-cocina americana comedor salón. -primera planta. -cocina comedor dos habitaciones y el baño completo. Segunda planta- comedor dos habitaciones y galeria con lavadero. Agua caliente por toda la casa. Pueblo muy tranquilo. La calle que está situada también. Opcion de compra con un edificio al lado lo que se llama bodega rustica en tierra y cubo o almacen y un pajar al lado para garage. Oferta muy interesante.",Anuncio actualizado el 25 de febrero,0,1,1,0,0,segunda mano/buen estado,,inmueble exento,3 plantas,,0,,,83927904, Casa de pueblo,,,Castielfabib,"Calle Puntalejo, 3"," Calle Puntalejo, 3 , Castielfabib , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",140,120,2019-04-14,,70000,0,4,0,0,0,
"Se vende casa en Torrebaja a 7 Kms de Ademuz. Parcialmente reformada, para entrar a vivir, se entrega amueblada. Se distribuye en 3 plantas, planta baja con garaje amplio, cuarto trastero-leñero, aseo, despensa y recibidor. Planta 1ª distribuidor, comedor, cocina, 2 habitaciones y un baño. Planta 2ª habitación amplia con dos camas de matrimonio y gran buhardilla donde encontramos un salón grande y un lavadero.",Anuncio actualizado el 14 de abril,0,1,2,0,1,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,calefacción individual,39026944, Casa de pueblo,,,Torre Baja,"Calle Rosario, 13"," Calle Rosario, 13 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",193,,2019-04-14,norte,100000,0,3,1,0,0,
"Casa de pueblo con muchas posibilidades en una zona tranquila, rodeada de un gran paraje natural a poca distancia del pico más alto de la comunidad valenciana. Precio negociable, mejor venir a verla.",Anuncio actualizado el 22 de enero,0,0,1,0,0,segunda mano/para reformar,,en trámite,3 plantas,,0,,,39504587, Casa de pueblo,,,Ademuz,"Calle Portal, 113"," Calle Portal, 113 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",250,,2019-04-14,,12000,0,3,0,0,0,
Además de la casa en el mismo precio se entregan dos parcelas que en la foto del mapa estan marcadas de amarillo y qwe se encuentran en la montaña conocida como La Muela. Actualmente tiene una pequeña plantación de almendros.,Anuncio actualizado el 11 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,84079931, Casa de pueblo,,,Ademuz,"Calle Portal, 211"," Calle Portal, 211 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",90,,2019-04-14,,22000,0,6,0,0,0,
"Vivienda de tres plantas distribuida en; planta baja: diáfana. Primera planta: salón comedor, cocina, un baño y dos dormitorios. Tercera planta; diáfana.",Anuncio actualizado el 5 de abril,0,0,2,0,0,,,no indicado,1 planta,,0,,,84718229,Casa rural,,,Castielfabib,"Calle Molino, 5"," Calle Molino, 5 , Castielfabib , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",154,75,2019-04-14,,36416,0,3,0,0,0,
"Casa para reformar, los suelos no están en condiciones para vivir y habria que hacerlos nuevos, lo ideal es aprovechar un trozo de fachada y las tejas y reducir altura, yo la dejaria en 2 plantas o 1 planta con altillo. Dispone de una cuevecita picada en la roca para bodega o trastero, posibilidad de adquirir la habitación superior izquierda y ampliar mas la casa.,Existe un constructor en la misma calle con buenos precios. próxima al río y al puente (3 minutos cuesta abajo), la entrada a la vivienda es peatonal con una amplia terraza que se puede disfrutar con mesas y sillas, buenas vistas a las huertas, al río y arboles de nogales. Junto a la casa está el lavadero reformado, y dispone a 15 m. una fuente y una pequeña cascadita que proviene del lavadero. Centro de salud 24 horas a 5 minutos. El rio dispone de mas de 30 km. de pistas a ambos lados para practicar senderismo, Ciclismo, etc.",Anuncio actualizado el 18 de febrero,0,0,1,0,0,segunda mano/para reformar,,en trámite,2 plantas,,0,,,37616367, Casa rural,,,Casas Altas,"Calle Lavadero, 17"," Calle Lavadero, 17 , Casas Altas , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",35,34,2019-04-14,"norte, oeste",9000,0,4,0,0,0,
"Se vende casa lista para habitar. Reciente construcción. Sita en Los Santos (Rincón de Ademuz - Valencia). Consta de bodega con salón, cocina, primer piso, segundo piso con comedor, 4 habitaciones y baño. Situación: margen derecho del río Ebrón, frente a la Crta. Nacional N-420, que enlaza Cuuenca con Teruel. Enclave natural privilegiado, en la falda baja de la Sierra de Albarracín, a una altitud media de 800 m. Precio: 70. 000€ (gastos notario incluidos).",Anuncio actualizado el 4 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,2 plantas,,0,,,81541990, Casa o chalet independiente,,,Castielfabib,"Calle Puntalejo, 1"," Calle Puntalejo, 1 , Castielfabib , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",165,,2019-04-14,,70000,0,4,0,0,0,
"ADEMUZ. Casa antigua, data del siglo XVlll, de esquina con cuatro plantas. Su superficie aproximada en planta es de unos 110m. Entrada a la casa por la calle solano Nº 8 y por la calle empedrado Nº9. Está situada en pleno centro del casco urbano, junto al Ayuntamiento.,Planta Baja con acceso a vivienda, más una antigua cuadra con posibilidad de una gran cochera o de montar un posible ascensor para las plantas.,1ª Planta, tres habitaciones grandes con techos altos y con vigas de madera, salón con techos altos con vigas de madera, cuarto de baño completo, cocina con una gran chimenea y cuarto office. Los suelos son vitage,2ª Planta, tres habitaciones grandes y con techos altos y vestidor y una cambra con posibilidad de reformarla en una habitación con cuarto de baño.,3ª Planta, dos cambra ( desván) grandes con balcón con vistas y chimenea, para reformarlas y convertirlas en dos áticos con preciosas vistas al valle.",Anuncio actualizado el 1 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,4 plantas,,0,,,34615634, Casa de pueblo,,,Ademuz,"Calle solano, 8"," Calle solano, 8 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",400,320,2019-04-14,sur,70000,0,8,1,0,1,
"Se vende casa de pueblo de tres alturas en muy buena ubicación, se encuentra junto a plaza de la Iglesia y tiene muchas posibilidades. Se vende por herencia. Posibilidad de adquirir además terreno rústico por la zona, alrededor de 20.000 m2. Precio a convenir., distribución:, 1 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 1 de abril,0,0,1,1,0,segunda mano/para reformar,,no indicado,bajo exterior,,0,,,1769956,Dúplex,,0,Casas Bajas,"Calle del Recreo, 10"," Calle del Recreo, 10 , Casas Bajas , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",122,108,2019-04-14,este,40000,0,4,0,0,0,
"Vivienda unifamiliar en calle Calderas, 27 de Ademuz. Fachada y cubierta totalmente rehabilitadas. Interior diáfano para personalizar. Distribuida en tres plantas con un total de 108 m2 construidos. Posibilidad de garaje en planta baja. Impresionantes vistas. Se disponen planos de posible distribución.",Anuncio actualizado el 30 de diciembre,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,33897577, Casa de pueblo,,,Ademuz,"Calle calderas, 27"," Calle calderas, 27 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",108,,2019-04-14,,28000,0,2,0,0,0,
"Casa de pueblo tradicional muy bien situada, cerca de todos los servicios. Dispone de 4 plantas, 4 dormitorios y 2 baños (1 recien reformado). Casa con muchas posibilidades, buhardilla y zona de cuadras original.",Anuncio actualizado el 16 de febrero,0,0,2,0,1,segunda mano/para reformar,,no indicado,4 plantas,plaza de garaje incluida en el precio,0,,,82175848, Casa de pueblo,,,Torre Baja,"fuente, 28"," fuente, 28 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",450,,2019-04-14,,60000,0,4,1,0,1,
"Casa de pueblo en Ademuz, en una de las mejores zonas. La casa se dispone apoyada en su parte trasera sobre el terreno. Tiene acceso por dos calles a dos niveles, la calle de abajo del Boticario y la calle de arriba calderas. En la primera planta tenemos un almacén (y posible garaje) y un baño..",Anuncio actualizado el 2 de abril,0,1,1,0,0,segunda mano/para reformar,1890,en trámite,,plaza de garaje incluida en el precio,0,,,81858673, Casa de pueblo,,,Ademuz,"del Boticario, 31"," del Boticario, 31 , Ademuz , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",66,,2019-04-14,"este, oeste",35000,0,4,1,0,0,
"Casa de pueblo en el barrio Los Santos ( Castielfabib ). Se encuentra ubicada en el centro del pueblo al lado de la plaza de la iglesia, dispone de una única fachada, la cual es muy amplia y con unas vistas espectaculares a la vega y al río, tendría una restauración muy agradecida y su estado de conservación es bueno. Se distribuye de la siguiente manera:,- Planta baja: en una gran sala totalmente diáfana.,- Planta primera: en una gran sala totalmente diáfana.,-Planta segunda o bajo cubierta: una gran sala totalmente diáfana.,Destacar en estas tres plantas el estado de conservación de sus vueltas o piso así como sus vigas de madera.,Castielfabib es un pueblo que pertenece al Rincón de Ademuz, a 10 minutos del pueblo de Ademuz. En el encontramos hasta nueve senderos de pequeño recorrido y el municipio cuenta con un extenso patrimonio entre el que encontramos sitios como la Iglesia Parroquial de Nuestra Señora de los Àngeles, una antigua iglesia-fortaleza; el castillo de Castielfabib o las ruinas del Convento de San Guillermo. Es ideal para los amantes de la naturaleza ya que es un lugar tranquilo y con unos paisajes increíbles, muy cerca del nacimiento del río Cuervo para poder disfrutar de sus paisajes y de su parque fluvial y recorridos. [IW].",Anuncio actualizado el 6 de febrero,0,0,1,0,0,segunda mano/para reformar,1922,no indicado,,,0,,,34215567,Casa rural,,,Castielfabib,Calle maestro gregorio," Calle maestro gregorio , Castielfabib , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",189,,2019-04-14,,18500,0,1,0,0,0,
"EN PLENA NATURALEZA, EN LAS MONTAÑAS DE TORREBAJA, VISTAS IMPRESIONANTES.,Si lo que quieres es tranquilidad, desconectar, pero estar cerca del bullicio, en plena naturaleza pero en un sitio cómodo y tranquilo que te permita el descanso que mereces, esta es tú casa.,Consta de 65 m2, 2 habitaciones, un baño completo, salón comedor, cocina office con galería, calefacción en toda la vivienda, garaje en sótano amplio y trastero. Con servicios y cercana al polideportivo con piscina, canchas de baloncesto y tenis, carnicería, farmacia, medico, bares y restaurantes. ,Y todo ello a tan sólo 15 km. de Javalambre y a 35 km. de Teruel.",Anuncio actualizado el 20 de febrero,0,1,1,1,0,segunda mano/buen estado,2010,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39662751,Piso,,0,Torre Baja,hoya," hoya , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",65,,2019-04-14,,63000,0,2,1,0,0,
"Fantástica casa rústica de 100m² que consta de 3 alturas. En la planta baja tiene un comedor de verano, un patio con barbacoa, 2 entradas y 1 baño. En la planta principal está la cocina-comedor con chimenea y un dormitorio y en la primera planta tiene un distribuidor grande con un armario, un baño y dos dormitorios. La vivienda se vende con los muebles pero también vacía. La casa está situada en frente de la ermita de San Roque. UN LUGAR IDEAL PARA PASAR UNOS DÍAS TRANQUILOS! VEN A VERLA! ¿QUÉ HACEMOS? En Inmobiliaria Pantoja le ofrecemos todos los servicios necesarios para hacerle la vida más cómoda. Construcción, Reformas, Restauraciones, Proyectos completos de Arquitectura e Interiorismo, Alquileres, Ventas, por mas Info, Fijo +34 963 528 888 - Mail; - Le invitamos a visitarnos, puede concretar una entrevista para conocernos, Saludos Cordiales. (En ningún caso los textos, fotos, imágenes o cualquier otro contenido del presente anuncio tienen carácter contractual, siendo válidos al mero efecto informativo).",Anuncio actualizado el 5 de diciembre,0,0,2,1,0,segunda mano/buen estado,1890,en trámite,,plaza de garaje incluida en el precio,0,,,82089124, Casa o chalet independiente,,,Torre Baja,Calle San Roque," Calle San Roque , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",104,,2019-04-14,,74000,0,3,0,0,0,
"CHALET EN VENTA EN LA CALLE SANTA MARINA , EN TORRE BAJA . SUPERFICIE CONSTRUIDA 130 M,DOS PLANTAS . DISTRIBUCIÓN : PLANTA BAJA , SALÓN COMEDOR CON CHIMENEA , COCINA EQUIPADA CON ELECTRODOMÉSTICOS , ASEO Y UNA TERRAZA AMPLIA . LA PLANTA PRIMERA SE DISTRIBUYE EN TRES DORMITORIOS , DOBLES , Y DOS CUARTOS DE BAÑO . CON PLAZA DE GARAJE .SUELO DE GRES , VENTANAS DE ALUMINIO Y PUERTAS DE SAPELI . MUY SOLEADA Y LUMINOSA . UBICADA EN UNA CALLE TRANQUILA , BUENA VECINDAD . LA POBLACIÓN CUENTA CON TODO TIPO DE SERVICIOS , CARNICERÍA , SUPERMERCADO , POLIDEPORTIVO , A TAN SOLO 35 KM DE TERUEL ,NO DEJES DE VISITARLA !!!!!",Anuncio actualizado el 21 de diciembre,0,0,3,1,0,segunda mano/buen estado,,en trámite,,,0,,,30820862, Chalet adosado,,,Torre Baja,"Calle santa marina, 10"," Calle santa marina, 10 , Torre Baja , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",130,120,2019-04-14,,100000,0,3,0,0,1,
"En la calle Mayor de Los Santos, vendemos casa de pueblo, con superficie de 300 metros. Entrada por dos calles una puerta por la calle Mayor y otra puerta de acceso a la vivienda por la calle Proyecto. Es una casa de pueblo antigua, para poderla reformar a tu gusto. El tejado se reformó hace unos años las vigas de madera están en buen estado. tiene tres plantas, en la planta baja hay un aseo y lo que era la cuadra de las caballerías, en la primera planta, entrada, tres habitaciones y cocina comedor con dos balcones a la calle y en la ultima planta tenemos el granero con un solanar. En cuanto a la zona, está situada a 37 km de Teruel y 160 de Valencia. Un lugar para descansar y desconectar de la semana donde podrás disfrutar de la naturaleza y de las excursiones al aire libre, senderismo, bicicleta, pesca, caza, bañarte en las cristalinas aguas del río Ebrón y recrearte en uno de los paisajes más bonitos de la comunidad valenciana.",Anuncio actualizado el 5 de noviembre,0,0,1,0,0,segunda mano/para reformar,,en trámite,3 plantas,,0,,,34938973, Casa de pueblo,,,Castielfabib,"Calle Mayor, 4"," Calle Mayor, 4 , Castielfabib , El Rincón de Ademuz, València ",,,"El Rincón de Ademuz, València",300,270,2019-04-14,sur,18000,0,3,0,0,0,
