ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"IDEAL PAREJAS O PERSONAS SOLAS. PRECIO NEGOCIABLE. En pleno centro de Soria. A 1 minuto andando del parque de la Dehesa, el Collado, la Plaza de Herradores. Disfruta de Soria sin necesidad del coche. GRANDES POSIBILIDADES con mínima inversión: cocina americana, juntar los dos dormitorios, hacer despensa en la cocina, cerrar la terraza e incluirla en salón, posibilidad de parking a 1 minuto andando.. . Características: 2 dormitorios (antes 3) y salón-comedor muy amplio, armarios empotrados, baño completo, terraza, dos ascensores, muy luminoso, calefacción central, buena comunidad, céntrico. Muy bien conservado pero necesita alguna reforma.",Anuncio actualizado el 31 de marzo,0,0,1,1,0,segunda mano/buen estado,1977,no indicado,planta 5ª interior,,0,,calefacción central,35047544,Piso,,1,Soria,Distrito Centro," Calle Alfonso VIII, 12 , Distrito Centro , Soria , Área de Soria, Soria ","Calle Alfonso VIII, 12",,"Área de Soria, Soria",85,70,2019-04-11,,120000,0,3,0,0,1,
"Se vende adosado amplio y luminoso, distribuido en 3 plantas más ático. Sus prestaciones le permiten ser vivienda principal o residencia secundaria. Planta baja: garaje para dos coches, con chimenea, cocina y mesa de bodega. 1a planta: salón comedor, cocina amueblada y equipada con electrodomésticos, un baño completo y un dormitorio. 2a planta: 3 dormitorios y baño completo. Ático diáfano. La vivienda dispone de 2 terrazas, una de ellas de 27 m2. Calefacción caldera de gasoil. Acabados de madera en suelos y escalera, alicatado en baños y cocina, encofrado/tejado nuevo. Se vende amueblada.",Anuncio actualizado el 25 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,,36490465, Chalet adosado,,,Vinuesa,"Calle de San Antón, 8"," Calle de San Antón, 8 , Vinuesa , Pinares y Tierras Altas, Soria ",,,"Pinares y Tierras Altas, Soria",288,,2019-04-11,,186000,0,4,1,0,1,
"GRAN OPORTUNIDAD!,No dejes escapar esta gran oportunidad, podras tener una segunda vivienda completamente reformada y equipada con todos los electrodomesticos por muy poco.,Planta baja:,Entrada, aseo, desvan, salon-comedor, chimenea, cocina y terraza de 20 metros aproximadamente.,Primera plana:,Baño completo, 3 habitaciones una de ellas con balcón.,Segunda planta:,Atico con baño, dos desvanes y terraza de 20 metros aproximadamente.,Calefaccion de gasoil, radiadores en todas las estancias.,La casa se queda completamente amueblada, electrodomesticos, armarios.",Anuncio actualizado el 10 de marzo,0,1,3,1,1,segunda mano/buen estado,,no indicado,3 plantas,,0,,calefacción individual,36681628, Casa de pueblo,,,Monteagudo de las Vicarias,"Calle Madera, 7"," Calle Madera, 7 , Monteagudo de las Vicarias , Almazán, Soria ",,,"Almazán, Soria",40,,2019-04-11,,48500,0,4,1,0,1,
"- piso muy luminoso, en muy buen estado.,- Excelentes acabados, halógenos en cocina,baños,salón y pasillos, Carpinteria de roble provenzal, ventanas de carpinteria metalica lacada( doble acristalamiento, abatibles o/y oscilobatientes).,- Calefacción.,- garaje independiente y altillo construido en en el mismo. ,- orientacion sur.,- cerca de colegio e instituto, supermercados, farmacia, polideportivo municipal, piscinas y gimnasio-spa,,proximo al centro de salud y otros organismos.,- zona de facil acceso y bien comunicada.,- finca con pocos vecinos.",Anuncio actualizado el 24 de febrero,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,1742963,Piso,,0,Olvega,"Calle la Rioja, 1"," Calle la Rioja, 1 , Olvega , Área de Soria, Soria ",,,"Área de Soria, Soria",85,,2019-04-11,sur,85000,0,3,1,0,0,
"¡Chollo a la venta!,Estupenda casa construida en piedra y madera a 10 minutos de Soria, ideal como primera o segunda vivienda, cómoda, perfecta para entrar a vivir. Está muy bien distribuida y dispone de todas las comodidades para disfrutar con total confort. Dispone de chimenea de la que depende la calefacción. Amplio salón, cocina americana, y aseo en la planta baja. Anchas escaleras de acceso a la planta superior con una gran claraboya que proporciona gran luminosidad a la casa y donde se encuentran tres habitaciones abuhardilladas, una de ellas con un gran armario empotrado, un baño y un pequeño trastero. Emplazada en una travesía por la que apenas pasan vehículos, sólo lo hacen en un sentido. No tiene ningún gasto comunitario. Una casa ideal como primera o segunda vivienda.",Anuncio actualizado el 9 de abril,0,0,2,1,0,segunda mano/buen estado,,,3 plantas,,0,,calefacción individual,36953555, Chalet adosado,,,Cidones,"Calle la Fragua, 3"," Calle la Fragua, 3 , Cidones , Área de Soria, Soria ",,,"Área de Soria, Soria",100,90,2019-04-11,oeste,59000,0,3,1,0,0,
"Vendo piso en pleno centro de San Leonardo de Yagüe, al lado del colegio público y polideportivo municipal. 120 metros distribuidos en: Hall de entrada, despensa, cocina amueblada, 3 amplios dormitorios (uno de ellos en Suite), 2 baños completos y terraza. La vivienda cuenta con puerta de entrada de seguridad e interiores de madera laminada, suelos de parquet y gres, calefacción de GasOil individual y ventanas de aluminio con climalit. Gran oportunidad, vivienda muy cómoda, amplia, luminosa y bien cuidada.",Anuncio actualizado el 18 de febrero,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,37126014,Piso,,0,San Leonardo de Yague,"Calle del Sol, 10"," Calle del Sol, 10 , San Leonardo de Yague , Pinares y Tierras Altas, Soria ",,,"Pinares y Tierras Altas, Soria",167,120,2019-04-11,"sur, este",95000,0,3,0,0,1,
"Piso de 65 metros cuadrados aproximados. Cerca de campo de fútbol y piscinas, zona muy tranquila. Muy luminoso. Consta de un salón con doble acristalamiento con salida a una pequeña terraza, buen sistema de calefacción eléctrica programable (nueva) en toda la casa, cocina equipada con todos los electrodomésticos y terraza cubierta para usar de tendedero o despensa, 2 armarios empotrados y mobiliario tanto en salón como dormitorios. Baño completo. Pocos gastos de comunidad (10 euros al mes). Recién pintado. Para entrar a vivir. Precio Negociable.",Anuncio actualizado el 24 de marzo,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,,1,,,33855716,Piso,,0,Langa de Duero,"Calle vega, 4"," Calle vega, 4 , Langa de Duero , Burgo de Osma, Soria ",,,"Burgo de Osma, Soria",64,60,2019-04-11,,30000,0,2,0,0,1,
"Se vende bonita casa de pueblo,todas las estancias son exteriores,consta de 3 amplios dormitorios, dos de ellos dan al jardìn y otro a calle principal. Todas con mucha luz,salon comedor grande,baño espacioso,cocina luminosa con gran claraboya,asì mismo tiene un gran jardìn al cual se accede desde la casa,tiene una segunda planta de gran superficie diàfana,se trata de un pequeño pueblo a 20 km de soria capital,el pueblo tiene piscina municipal asi como zonas de juego y parque con fronton cubierto, campo de futbol etc.. . Pueblo tranquilo con todos los servicios y rodeado de campo,tren directo desde madrid y buenas carreteras.",Anuncio actualizado el 30 de marzo,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,,1,,,37639400, Casa de pueblo,,,Quintana Redonda,"Calle Real, 40"," Calle Real, 40 , Quintana Redonda , Área de Soria, Soria ",,,"Área de Soria, Soria",210,180,2019-04-11,,78300,0,3,1,0,0,
"La casa tiene una altura de tres plantas habitables. Baja con salida a dos calles: porche, zaguán, sala (posible cochera) y aseo. Primera: Salón, comedor y cocina totalmente equipada. Ático: tres habitaciones, amplio distribuidor y baño completo. La casa está enteramente amueblada con calidades muy buenas y acondicionadas para entrar a vivir. Fachada principal orientada al sur, todas las plantas muy luminosas. La zona: Tierras Altas, el pueblo: cercano a San Pedro Manrique y la calle: Mayor, 27, todo de absoluta tranquilidad y muy saludable. A 40 km de Soria capital y 1.300 m de altitud la serranía permite avistamiento de fauna, senderismo, aprovechamiento de setas, cotos de caza y travesías por pistas de montaña.",Anuncio actualizado el 4 de noviembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,28051742, Casa o chalet independiente,,,Vizmanos,"Calle Mayor, 27"," Calle Mayor, 27 , Vizmanos , Pinares y Tierras Altas, Soria ",,,"Pinares y Tierras Altas, Soria",62,141,2019-04-11,sur,120000,0,3,1,0,0,
"Edificación construida en 1988 con especial cuidado en el proyecto del Arquitecto D. Luis Bellosillo Amunátegui, sobre un terreno rectangular de 990 m2. Consta de planta de sótano, destinada a garajes; planta baja y primera (más bajo cubierta), destinadas a viviendas. La edificación ocupa una superficie por planta de 269 m2 y el resto de la superficie hasta completar la total del solar (721 m2), destinados a jardín con piscina. Con fachada de piedra natural de calidad superior y terraza volada sobre jardín.,Actualmente destinada a cuatro viviendas, dos en planta baja, y dos en la planta primera y bajo cubierta.,Garaje de 7-8 plazas.,Exclusiva zona residencial en Soria.",Anuncio actualizado el 31 de marzo,0,0,10,1,0,segunda mano/para reformar,,no indicado,3 plantas,plaza de garaje incluida en el precio,1,,,37914786, Casa o chalet independiente,,,Soria,Distrito Zona Polideportivos Asperon - Mariano Vicen," Calle Loperraez, 2 , Distrito Zona Polideportivos Asperon - Mariano Vicen , Soria , Área de Soria, Soria ","Calle Loperraez, 2",,"Área de Soria, Soria",990,,2019-04-11,,1100000,0,10,0,1,1,
"Piso en Soria Capital, zona muy bien comunicada al lado de dos Hospitales, el Hospital de Santa Bárbara y el Hospital Provincial, y muy cerca del centro de la ciudad.,•Es una primera planta exterior, muy luminoso,•90 m2,•3 Habitaciones, 2 Baños, Cocina y Salón amplio,•Calefacción y agua caliente central con termostato y contador individual,•Amueblado,•Suelos de parquet de roble, ventanas de P. V. C. con cristal climalit y puerta blindada,•Garaje incluido de 15m2.",Anuncio actualizado el 1 de abril,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,38380119,Piso,,0,Soria,Distrito La Florida - San Pedro," Paseo Florida, 36 , Distrito La Florida - San Pedro , Soria , Área de Soria, Soria ","Paseo Florida, 36",,"Área de Soria, Soria",90,,2019-04-11,,125000,0,3,0,0,0,
"A 140 Km. de Madrid por N-I Km. 103 desvío a Soria. Bonito pueblo en la N-110 Km. 81 con pinar, monte, río, buenos alrededores y caza mayor. Casa de dos plantas en plaza del pueblo, construida hace 8 años, para uso de fin de semana. Exterior piedra y adobe enfoscado rústico, cargaderos de roble ferroviario, carpintería aluminio 1ª calidad con climalit y persianas acabado pino oscuro. Interior con estructura suelo tarima y carpintería en pino Soria barnizado especial. Planta baja diáfana con chimenea, aseo y ambientes diferenciados. Planta alta abuhardillada con dos dormitorios con baño en suite. Calefacción y agua caliente por gasoil. Queda amueblada salvo algunas excepciones. Estado impecable, mejor ver.",Anuncio actualizado el 8 de abril,0,0,3,0,1,segunda mano/buen estado,,no indicado,2 plantas,,1,,,38670459, Casa de pueblo,,,San esteban de Gormaz,Calle Real-Piquera de S Este s/n," Calle Real-Piquera de S Este s/n , San esteban de Gormaz , Burgo de Osma, Soria ",,,"Burgo de Osma, Soria",140,,2019-04-11,"este, oeste",115000,0,2,0,0,1,
"Acogedora vivienda rehabilitada pacialmente en 2005, se vende amueblada. Situada en pedanía de Monteagudo de las Vicarías (Soria) conserva su esencia rural manteniendo sus muros y techos de viga de madera. La distribución en la planta baja, consta, de salón con estufa de leña, cocina con chimenea, baño con ducha, salón de estar y habitación doble. La planta primera se compone de tres habitaciones dobles y una alcoba con posibilidad de hacer un segundo baño.,El pueblo donde se sitúa, está bien comunicado con Madrid y Soria.,Superficie construida 230m2 (aproximados), buen acceso, silencio e intimidad.",Anuncio actualizado el 5 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,2 plantas,,0,,calefacción individual,39039365, Casa o chalet independiente,,,Monteagudo de las Vicarias,"Calle Mayor, 18"," Calle Mayor, 18 , Monteagudo de las Vicarias , Almazán, Soria ",,,"Almazán, Soria",230,,2019-04-11,norte,47000,0,6,1,0,1,
"Precioso piso totalmente amueblado para entrar a vivir, muy acogedor y luminoso. Cuenta con calefacción central, cocina totalmente equipada con electrodomésticos seminuevos, terraza en dormitorio y tendedero en cocina con cerrajería de aluminio. Local de 25m2 completamente reformado, usable como garaje o trastero, opcional por 3.000 euros. Pueblo tranquilo, con un emplazamiento privilegiado a 25km de Soria y a 30km de Almazán, cuenta con todos los servicios, entre ellos colegio, asistencia sanitaria las 24h y línea de autobuses. Se vende por 32.000 euros negociables., Distribución:,- 91 m2 construidos, 84m2 útiles,- Terraza descubierta de 5 m2,- Garaje/local 25m2 (opcional por 3.000 euros),- Edificio de 4 alturas, 3 vecinos por planta.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/buen estado,1971,no indicado,planta 4ª exterior,plaza de garaje por 3.000 eur adicionales,0,,,1871628,Piso,,0,Gomara,"Calle Ramón de Aguinaga, 23"," Calle Ramón de Aguinaga, 23 , Gomara , Área de Soria, Soria ",,,"Área de Soria, Soria",91,84,2019-04-11,sur,32000,0,3,0,0,1,
"Fabuloso chalet independiente de 180 m2 a 8 minutos de Soria capital.,Diseño moderno con primeras calidades de construcción y aislamiento. Orientación sur con cerramientos de eficiencia energética. Totalmente equipado y amueblado para entrar a vivir. Muy luminoso. ,Salón con acceso a jardín por amplio ventanal. Cocina completa con comedor integrado de 22 m2. Dispone de 3 habitaciones, 2 aseos totalmente equipados y vestidor integrado en habitación principal. Despensa con zona de almacenaje que sirve de paso entre el garaje y la vivienda. Garaje con puertas de acceso automáticas para dos coches y posibilidad de poner altillo. ,Calefacción mediante suelo radiante en todas las dependencias. Placas solares para el agua caliente y estufa de pellets para evitar tener encendida la calefacción principal los meses menos fríos. Techos altos con madera vista.,Zona ajardinada con césped natural y zona recreativa pavimentada.,Precio negociable.",Anuncio actualizado el 7 de abril,0,1,2,1,0,segunda mano/buen estado,2013,,1 planta,plaza de garaje incluida en el precio,1,,,39494826, Casa o chalet independiente,,,Alconaba,Urb. Las Viñas," Calle Fueros de Soria, 8 , Urb. Las Viñas , Alconaba , Área de Soria, Soria ","Calle Fueros de Soria, 8",,"Área de Soria, Soria",450,,2019-04-11,sur,260000,1,3,1,0,1,
"Fabuloso chalet independiente de 170 m2 a 8 minutos de Soria capital.,Diseño moderno con primeras calidades de construcción y aislamiento. Orientación sur con cerramientos de eficiencia energética. Totalmente equipado y amueblado para entrar a vivir. Muy luminoso. ,Salón con acceso a jardín por amplio ventanal. Cocina completa con comedor integrado de 22 m2. Dispone de 3 habitaciones, 2 aseos totalmente equipados y vestidor integrado en habitación principal. Despensa con zona de almacenaje que sirve de paso entre el garaje y la vivienda. Garaje con puertas de acceso automáticas para dos coches y posibilidad de poner altillo. ,Calefacción mediante suelo radiante en todas las dependencias. Placas solares para el agua caliente y estufa de pellets para evitar tener encendida la calefacción principal los meses menos fríos. Techos altos con madera vista.,Zona ajardinada con césped natural y zona recreativa pavimentada.,Precio negociable.",Anuncio actualizado el 7 de abril,0,1,2,1,0,segunda mano/buen estado,2013,,1 planta,plaza de garaje incluida en el precio,1,,,39496992, Casa o chalet independiente,,,Alconaba,Urb. LAS VIÑAS," Urbanizacion las Viñas, 47 , Urb. LAS VIÑAS , Alconaba , Área de Soria, Soria ","Urbanizacion las Viñas, 47",,"Área de Soria, Soria",450,,2019-04-11,sur,260000,1,3,1,0,1,
"Hierbabuena. Adosado en Camaretas, al lado del parque. Amplio garaje para dos coches. Primera planta con salón, aseo y cocina amueblada con terraza frontal y lateral. Segunda planta con baño y tres habitaciones, la de matrimonio con baño completo. Buhardilla acondicionada con suelo de parquet y techo forrado de madera. Amplio jardín con acceso a merendero acondicionado con cocina, barra americana chimenea de leña. Ventanas de madera y aluminio puestas de mejora. Paredes lisas. La bajada al garajeestá cerrada de obra. El salón esta preparado para poner chimenea con salida de calor a las habitación de matrimonio y buhardilla.",Anuncio actualizado el 1 de abril,0,0,2,1,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,39566685, Chalet adosado,,,Golmayo,Urb. camaretas," Calle Hierbabuena, 26 , Urb. camaretas , Golmayo , Área de Soria, Soria ","Calle Hierbabuena, 26",,"Área de Soria, Soria",230,,2019-04-11,,190000,0,3,0,0,1,
"Restaurada completamente en 2006. Gran buhardilla. 4 dormitorios de los cuales 2 dobles y dos triples. 2 chimeneas, una en el salón y otra en la cocina. Amueblada con 2 camas de matrimonio y 6 camas individuales de las cuales 1 plegable. Nevera, cocina de gas butano y eléctrica con horno eléctrico. Termo de agua caliente i calentador de agua a gas. Rústica con paredes de piedra de 1 m de grossor. Suelos de madera natural y gres. Bodega. Leñera. Habitación de despensa. Calle cerrada dentro del pueblo sin tránsito. Terreno con pozo y dos árboles a 300 m. Pueblo casi deshabitado y sin servicios a 30 minutos de Soria capital i 40 minutos de Calatayud.",Anuncio actualizado el 17 de marzo,0,0,2,0,1,segunda mano/buen estado,,no indicado,3 plantas,,0,,calefacción individual,39965672, Casa de pueblo,,,Reznos,"Calle Cabuchas, 38"," Calle Cabuchas, 38 , Reznos , Área de Soria, Soria ",,,"Área de Soria, Soria",100,,2019-04-11,,70000,0,4,1,0,1,
"Casa de pueblo. Perfecta para dejarla a tu gusto. Espaciosa (156 m. en dos plantas de 78m. ). Totalmente para rehabilitar, fácilmente 4 habitaciones y 2 baños. Sitio privilegiado dentro del casco urbano, a pocos metros de Restaurantes, Iglesia, Plaza, Supermercado, etc. Calle sin salida para coches, con lo que se transita poco pudiendo dejar el coche en la puerta o que los niños jueguen. Ideal como inversión para remodelar. Infinitas posibilidades.",Anuncio actualizado el 11 de marzo,0,0,2,0,0,segunda mano/para reformar,1930,en trámite,2 plantas,,0,,,40061109, Casa de pueblo,,,El Royo,"Travesía Cantarranas, 18"," Travesía Cantarranas, 18 , El Royo , Pinares y Tierras Altas, Soria ",,,"Pinares y Tierras Altas, Soria",78,150,2019-04-11,sur,39000,0,4,0,0,0,
"Esta vivienda se encuentra situada en la calle Real nº 55, en una zona privilegiada en el zona céntrica de Soria, totalmente consolidada y con todos los servicios a un paso, con colegios cercanos, zonas de ocio, a 2 min de la plaza mayor y grandes superficies verdes como el Castillo de Soria, un verdadero pulmón para la ciudad.,Las comunicaciones son excelentes, conectando en escasos minutos a N-234.,Esta vivienda está compuesta de 3 dormitorios, y espectaculares vistas a las ruinas romanas de San Nicolas, y consta de trastero incluidos en el precio.,El edificio fue construido en forma de U de tal forma permite una ventilación cruzada y doble orientación lo que conlleva una gran iluminación.,Esta vivienda tiene en cuenta un buen aprovechamiento construido minimizando las zonas comunes como pasillos, dejando más espacio para habitaciones y salón. La calefacción del piso es a través de gas natural con caldera individual. Existe la posibilidad de entregar con electrodomésticos, lo que permite que sea una vivienda perfecta para residir inmediatamente.",Anuncio actualizado el 4 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 3ª exterior,,0,,,40316770,Piso,,0,Soria,Distrito La Florida - San Pedro," Calle Real, 55 , Distrito La Florida - San Pedro , Soria , Área de Soria, Soria ","Calle Real, 55",,"Área de Soria, Soria",95,,2019-04-11,sur,85000,0,3,1,0,0,
"Vivienda en el pueblo de Velilla de Medinaceli. Con proyecto de obra legalizado. 200 metros, 3 plantas diáfanas de 65-70 mtos cada una. Proyecto de salón-cocina americana y aseo en planta baja, 3 dormitorios y baño en 1º planta y buhardilla en la 3º planta. La buhardilla con techo de madera totalmente nuevo y el tejado también es nuevo. Tiene un patio de 40 mtos y otra estancia de 80 mts con horno antiguo de pan y altillo. La casa tiene muchas posibilidades para hacer cualquier tipo negocio, sea rural o comercial. La zona es impresionante, rodeado de montañas, destacan Peña Rubia, La Coronilla y Peña Talaya. Pueblo situado a 1,5 hora de Madrid, muy tranquilo y con vistas impresionantes. Precio negociable.",Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,40383311, Casa de pueblo,,,Arcos de Jalon,"Calle Velilla de Medinaceli, 4"," Calle Velilla de Medinaceli, 4 , Arcos de Jalon , Almazán, Soria ",,,"Almazán, Soria",210,,2019-04-11,este,105000,0,3,0,0,0,
"Piso en venta, zona estacion autobuses. Consta de dos dormitorios con arm. empotrados, comedor, cocina y baño. La vivienda esta para reformar., ( las ventanas son de aluminio-climalit. ). PVP muy interesante. Orientacion sur.",Anuncio actualizado el 5 de abril,0,0,1,0,0,segunda mano/para reformar,,en trámite,planta 1ª exterior,,0,,no dispone de calefacción,40407671,Piso,,0,Soria,Distrito Santa Barbara-Barriada Yagüe," , Distrito Santa Barbara-Barriada Yagüe , Soria , Área de Soria, Soria ",,,"Área de Soria, Soria",50,42,2019-04-11,sur,29000,0,2,0,0,0,
"Se vende bonita casa de pueblo en buenas condiciones ideal para veranear y pasar fines de semana. La vivienda tiene alrededor de 110 metros cuadrados dividida en dos plantas, planta baja con cocina ( 13 mts. ) baño ( 8 mts. ) salón ( 25 mts. ) Y una pequeña despensa, y en la primera planta con 3 dormitorios ( 12, 13 y 20 mts respectivamente ).,La casa tiene dos accesos desde la calle uno en la parte delantera de la casa con un pequeño corral de unos 35 mts. con jardinera y fregadero y otro en la trasera con un terreno de unos 850 mts. con jardín, huerta, dos leñeras, cuarto para aperos (12 mts), horno de leña y barbacoa. A este terreno también podremos acceder con el coche hasta la puerta de casa y tiene unas preciosas vistas a La Dehesa.,La vivienda tiene cédula de habitabilidad y se calienta con dos estufas de leña, está para entrar a vivir con las ventanas de aluminio recién instaladas y también el parquet flotante en la segunda planta.,El pueblo es muy tranquilo y durante el verano tiene muy buen ambiente, ideal para pasarlo con los peques.,El precio es negociable e incluye más de una hectárea repartida en diferentes parcelas situadas en los alrrededores del núcleo urbano.",Anuncio actualizado el 25 de marzo,0,0,1,0,1,segunda mano/buen estado,,no indicado,2 plantas,,1,,,40446778, Casa de pueblo,,,San Pedro Manrique,Calleja Lobo s/n," Calleja Lobo s/n , San Pedro Manrique , Pinares y Tierras Altas, Soria ",,,"Pinares y Tierras Altas, Soria",950,,2019-04-11,"norte, este, oeste",135000,0,3,1,0,0,
"CASA estilo RÚSTICO en el pueblo de BRIAS (Soria). Dos plantas. 200 m2 útiles. Planta baja: recibidor, un dormitorio, baño, vestidor y aseo. Planta Primera: tres habitaciones, baño y zona diáfana. Chimenea. Decoración rústica. Pueblo muy tranquilo y con notable encanto: ermita románica, iglesia parroquial de finales del siglo XVII, casa-palacio del Obispo Aparicio. Parajes de choperas y olmos. A 200 km de Madrid, 13 km. de Berlanga de Duero y 27 Km de Burgo de Osma.,URGE.",Anuncio actualizado el 8 de abril,0,0,3,0,1,segunda mano/buen estado,,,2 plantas,,0,,,81125578, Casa de pueblo,,,Berlanga de Duero,"Plaza Palacio, 13"," Plaza Palacio, 13 , Berlanga de Duero , Almazán, Soria ",,,"Almazán, Soria",230,200,2019-04-11,este,75000,0,4,0,0,0,
"Vivienda Unifamiliar, muy céntrica, soleada y luminosa. Zona tranquila para vivir, con 15 minutos de distancia al centro.,Distribución cómoda, y accesible desde el exterior a pie de calle. Consta de planta sótano con garaje, dos trastero y aseo. Local de Garaje independiente adosado.,La planta Baja con cocina, salón comedor, Baño y una Habitación. La planta superior con tres habitaciones, y dos baños. Impecables terminaciones, armarios empotrados, sistema de calefacción con suelo radiante, suelos de tarima flotante y cerámica.,Terrazas exteriores en Habitación Principal y amplio jardín con zona verde.",Anuncio actualizado el 1 de abril,0,0,3,1,0,segunda mano/buen estado,2005,no indicado,3 plantas,plaza de garaje incluida en el precio,1,,,81147589, Chalet adosado,,,Soria,Distrito Santa Barbara-Barriada Yagüe," Calle Huesca, 13 , Distrito Santa Barbara-Barriada Yagüe , Soria , Área de Soria, Soria ","Calle Huesca, 13",,"Área de Soria, Soria",330,250,2019-04-11,sur,360000,0,4,1,0,1,
"Casa ubicada en pueblo tranquilo.,La planta baja consta de 90 metros cuadrados, divididos en dos garajes, uno de los cuales con 50 metros cuadrados dispone de puerta eléctrica.,La planta de arriba consta de 130 metros cuadrados distribuidos en:,4 habitaciones ,1 cocina independiente,Dos cuartos de baño ,Y una cocina comedor de 45 m con una pequeña terraza.,Toda la planta dispone de radiadores y tanto la caldera como el depósito de gasoil se encuentran en la parte baja de la casa, en el garaje.,El pueblo se encuentra al pie de la autovía A-2 a 170 Km de Madrid y a 130 Km de Zaragoza.,El pueblo dispone de comunicación por tren, ayuntamiento, centro médico, farmacia, frontón, piscina, bares, parque infantil, monasterio cisterciense del siglo XII y la posibilidad de realizar diversas excursiones por la zona.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,81224937,Piso,,0,Santa Maria de Huerta,"Calle Guindalera, 1"," Calle Guindalera, 1 , Santa Maria de Huerta , Almazán, Soria ",,,"Almazán, Soria",220,,2019-04-11,,60000,0,4,0,0,1,
"Trastero: Bodega,Garaje: 4 Plazas,VELILLA DE MEDINACELI. Casa ubicada en un bonito pueblo cerca de Medinaceli, totalmente reformada para entrar a vivir:,Entrada, distribuidor, salón, cocina totalmente equipada, habitación doble con armario, baño completo, acceso a bodega y escalera de subida a primera planta.,Dos habitaciones dobles y dos habitaciones dobles con cama supletoria.,Bodega situada en planta sótano, aseo de cortesía, suelos y paredes de piedra con grandes posibilidades.",Anuncio actualizado el 8 de abril,0,0,1,0,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,0,,,81915648, Casa de pueblo,,,Arcos de Jalon,"Barrio Nuevo, 9"," Barrio Nuevo, 9 , Arcos de Jalon , Almazán, Soria ",,,"Almazán, Soria",270,,2019-04-11,este,45000,0,5,1,0,0,
"Edificio de cuatro alturas sobre rasante, planta de calle destinada a locales comerciales y resto a viviendas VIVIENDA INDIVIDUAL - Cerrada hasta 4P. de 4 plantas soVIVIENDA INDIVIDUAL - Cerrada hasta 4P. de 4 plantas soVIVIENDA INDIVIDUAL - Abierta Bloque < = 4P. de 4 plantabre rasante y 1 sótano bajo rasantebre rasante y 1 sótano bajo rasante s sobre rasante y 1 sótano bajo rasante La Propiedad tiene pendiente de inscripción en el Registro el Título de Propiedad del Inmueble. Consultar su situación actual, así como, las condiciones de su transmisión.",Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª,,0,,,81947151,Piso,,1,Almazan,Avenida Madrid," Avenida Madrid , Almazan , Almazán, Soria ",,,"Almazán, Soria",129,100,2019-04-11,,96000,0,3,0,0,0,
"Casa de pueblo para entrar a vivir.,Tiene planta de abajo salón cocina baño y habitación.,Planta arriba dos habitación muy amplias con armarios.,Planta abuhardillado diáfano grande.,Tejado y fachada recien reformado.,Cocina con vitro, horno, campana, lavavajillas, lavadora y dos frigorífico.,Chimenea con casete y sofá cama.,Patio muy amplio con dos habientes, comedor y zona de piscina barbacoa.,Pueblo tranquilo con coto privado de caza a 20 min de la estación esquí de la pinilla, y cañón de río lobo.,Una hora y cuarto de Madrid, autobuses hasta la entrada desde plaza Castilla, zona acondicionada en río para baño, con playa ducha, barbacoas. A 10 min de Aiyon y San Esteban.,Muy cerca de burgo de osma.",Anuncio actualizado el 10 de marzo,0,0,1,0,1,segunda mano/buen estado,,no indicado,3 plantas,,0,,,82041580, Casa de pueblo,,,San esteban de Gormaz,"Via del Este, 127"," Via del Este, 127 , San esteban de Gormaz , Burgo de Osma, Soria ",,,"Burgo de Osma, Soria",55,150,2019-04-11,"norte, sur, este, oeste",60000,0,3,0,0,0,
