ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Finca rústica de tres plantas más jardín, con vistas panorámicas.,Con posibilidad de tres viviendas, turismo rural i/o cualquier tipo de negocio.",más de 5 meses sin actualizar,0,1,5,0,0,segunda mano/buen estado,,en trámite,3 plantas,,1,,,40526254, Finca rústica,,,Vallfogona de Ripollès,"Carretera de Olot a Ripoll, 4"," Carretera de Olot a Ripoll, 4 , Vallfogona de Ripollès , Ripollès, Girona ",,,"Ripollès, Girona",803,,2019-04-15,,359990,0,7,1,0,1,
"Piso situado a las afueras de Campdevànol. Reformado, con cuarto de baño nuevo, ventanas de aluminio de doble cristal climalit, aislante térmico en el techo y chimenea.,Dos habitaciones con cama de matrimonio y armario, cocina totalmente equipada con nevera y Televisión.,Trastero de 6 m cuadrados en la misma planta.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,27228625,Piso,,0,Campdevánol,Urb. colonia pernau," Colonia Pernau, 24 , Urb. colonia pernau , Campdevánol , Ripollès, Girona ","Colonia Pernau, 24",,"Ripollès, Girona",48,45,2019-04-15,,39000,0,2,1,0,0,
"Magnifica casa en Camprodon urbanización Font rubí, a 5 minutos del pueblo, zona tranquila frente al mini Golf, casa a 4 vientos con 8 años de antigüedad, para entrar a vivir o como segunda residencia, no necesita ninguna reforma, para amantes de la naturaleza y el esquí tan solo a 20 minutos de las pistas Vallter 2000! Gran oportunidad no deje de verla!.",más de 5 meses sin actualizar,0,0,2,0,1,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,34343065, Torre,,,Camprodon,Urb. Font rubi," font rubi s/n , Urb. Font rubi , Camprodon , Ripollès, Girona ",font rubi s/n,,"Ripollès, Girona",800,,2019-04-15,,240000,0,3,1,0,1,
"Piso totalmente reformado y con materiales de calidad extra, se dejaría con muebles y electrodomésticos todo de primera calidad, puerta blindada, rejas de seguridad en fin etc.. . preparado para entrar a vivir mañana mismo. Se hicieron las reformas y no se ha vivido en el. Zona privilegiada, sin tráfico, zona verde privada, carril bici a 50 mtrs. Se acaba de poner ascensor y cambiado la puerta de entrada, y accesos para personas Minusválidas, buzones Etc.. . y todo el suelo del immueble Nuevo., distribución:, terraza descubierta de 4 m2, 4 vecinos en el edificio, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,1,,,1802871,Piso,,1,Sant Joan de les Abadesses,"Calle del Roser, 1"," Calle del Roser, 1 , Sant Joan de les Abadesses , Ripollès, Girona ",,,"Ripollès, Girona",85,70,2019-04-15,norte,100000,0,3,1,0,1,
"(Ubicada en Dorria, no Planoles- dirección del anuncio equivocado) Es nuevo pero falta finalizar el interior- consta de 4 habitaciones exteriores, 2 baños, salón-comedor/cocina, 2 balcones, recibidor, y jardín.,orientación al sur y a montaña, inmejorables vistas, bosques, rutas, ríos, estaciones de ski. Sólo a 5 km por la montaña de francia, y a 1hr20 del centro de Barcelona. La casa está situada en Dorria, un pequeño pueblo enclavado entre las alturas de las montañas pirenaicas, perteneciente a la comarca del Ripollés, en la provincia de Girona. Situado en la cima de una montaña a 1550 metros,de altura y con orientación al sur, la casa disfruta de una ubicación estratégica con unas inmejorables vistas del Valle de Rigard y mucho sol. A tan solo 10,minutos en coche se encuentra Planoles- un pueblo típico pirenaico con comercio, restaurantes, una estación de tren, y a,dos pasos de la frontera francesa. Viajando a Dorria nos internamos en un paisaje inesperado donde se combinan a la perfección el paisaje de las valles y las montañas, con los picos más altos de la región. Para amantes del aire libre, la ubicación es inmejorable. El resort de,esquí más cercano, La Molina, está situado a tan solo 15 minutos en coche de la,finca.",más de 5 meses sin actualizar,0,0,2,0,1,segunda mano/buen estado,,en trámite,3 plantas,,1,,,30052249, Casa rural,,,Planoles,"Calle de Ribes, 1"," Calle de Ribes, 1 , Planoles , Ripollès, Girona ",,,"Ripollès, Girona",150,,2019-04-15,sur,135000,0,4,1,0,1,
"Piso ubicado en el casco histórico, 2 habitaciones dobles equipadas con armarios. Baño completo (bañera grande) con lavadora secadora. Sala-comedor con cocina office, totalmente equipada con lavavajillas, nevera, horno, etc.. . Sofá chaisse longue, armario empotrado, tv, dvd, etc.,Piso totalmente exterior, muy soleado y tranquilo (ático), con parque próximo y con todos los servicios próximos (panaderías, carnicería, pescadería, tiendas de ropa y de alimentación, etc.. . ).,Posibilidad de trastero, distribución:, 1 vecinos en el edificio, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,1889948,Ático,,0,Sant Joan de les Abadesses,"Calle Abat Velmanya, 6"," Calle Abat Velmanya, 6 , Sant Joan de les Abadesses , Ripollès, Girona ",,,"Ripollès, Girona",60,,2019-04-15,,130000,0,2,0,0,0,
"Ripoll, al c/ Josep maria Pellicer 43 2on 1era,Pis de 90m2 útils, 2 balcons (5m2 i 1m2), 1 galeria (4m2) i un traster de 25 m2. ,Total 125m2.,Amb ascensor.,Consta de 4 habitacions ( 3 dobles amb toma de TV/ TF i 1 individual), gran lavabo amb il•luminació decorativa, amb banyera cantonera (aixeta termostàtica), menjador de 20m2 amb Grans vidrieres de sortida a balco (assolellat), cuina total ment equipada amb electrodomèstics integrats (nevera, rentaplats, microones. ) Vitro i forn elèctrics. Campana decorativa.,Galeria tancada amb vidriera, perfecte per posar-hi rentadora i assecadora, (te estenedors exteriors e interiors)... armari rebost.,Calefacció de gas Natural, instal•lació elèctrica de alta gama i aigua. Reforma del 2008.,Aïllaments exteriors de alumini; algunes amb persianes elèctriques. del 2012,Terra de gres modern.,Sostre rebedor, passadís i menjador de fusta de roure. ,Excel•lent situació, molt a prop de les principals vies de comunicació, al costat del col•legi, de l’ institut, i del complex esportiu (camp de futbol, pavelló, piscina, gimnàs. ). Tot tipus de comerç, petit comerç (farmàcies, forn de pa, fruiteries... ) i de grans, com el Mercadona i Bon preu. (1 minut caminant).,Vistes a la plaça Vila de prada.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,35426917,Piso,,1,Ripoll,Urb. c/barcelona," Calle de Josep Mª Pellicer, 43 , Urb. c/barcelona , Ripoll , Ripollès, Girona ","Calle de Josep Mª Pellicer, 43",,"Ripollès, Girona",125,,2019-04-15,sur,124000,0,4,1,0,0,
,más de 5 meses sin actualizar,0,1,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,82254095,Dúplex,,0,Llanars,"Calle dels Sicars, 3"," Calle dels Sicars, 3 , Llanars , Ripollès, Girona ",,,"Ripollès, Girona",122,,2019-04-15,,209000,0,4,0,0,0,
"El chalet de 100 m. de superficie construida con 810 m2 de parcela, situado en la mejor zona de la urbanizacion de Font-Rubi, muy tranquila y boniita con vistas espectaculares. El chalet tiene dos plantas con sotano, salon comedor de 25m2; 2 habitaciones dobles y 1 dormitorio de 10m2; cocina nueva totalmente equipada; 1 bano con ducha y 1 aseo; ademas tiene terrasa, balcon y jardin con muchas flores y plantas, garaje para 1 coche y parquing para 1 coche, muy soleado, da al sur. La casa esta totalmente reformada con acabados de calidad, tuberias de agua, de calefaccion de gas, cables electricos, suelos de gres, ventanas de doble acristalamiento- todos son nuevos, dispone de todos los electrodomesticos. Internet gratuito sin cuotas. La chimenea cerrada moderna con ventiladores, que permite calentar salon comedor y dos habitaciones. La urbanizacion dispone de una piscina grande, mini-golf, zona deportiva para jugar tenis, futbol, baloncesto, 2 hoteles con restaurantes y bares y pertenece a Camprodon, un pueblo antiguo con muchos lugares historicos, bares, restaurantes, tiendas, que se encuentra a 5 km de la urbanizacion. En los alrededores hay muchos senderos de montana, 30 min en coche de las pistas de esqui de Vallter 2000, 2 horas de Barcelona.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,34223883, Casa o chalet independiente,,,Camprodon,Urb. Font-Rubí," solana, 122 , Urb. Font-Rubí , Camprodon , Ripollès, Girona ","solana, 122",,"Ripollès, Girona",800,,2019-04-15,sur,210000,0,4,0,1,1,
"Ático dúplex abuhardillado para entrar a vivir. Tiene 115m2, en la primera planta consta de recibidor distribuidor a cocina totalmente equipada con mesa para poder comer, cuarto de baño con vater, lavabo y ducha, habitación literas y salón comedor con chimenea y salida al balcón con vistas a la montaña. La planta superior consta de dos habitaciones familiares con techos abuhardillados y suelo de parqué, cuarto de baño con bañera, vater, bidé y lavabo, calefacción en toda la casa, escalera de madera y buenas vistas. Enclave estupendo, ideal para hacer senderismo, trekking o sky. Bloque de solo 4 vecinos vecinos. Ideal para compartir entre dos familias como segunda residencia, al tener habitaciones y espacios comunes muy amplios.",más de 5 meses sin actualizar,0,1,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,40031692,Dúplex,,0,Ribes de Freser,"Carretera de Pardines, 23"," Carretera de Pardines, 23 , Ribes de Freser , Ripollès, Girona ",,,"Ripollès, Girona",130,,2019-04-15,,169000,0,3,1,0,0,
,más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,,bajo exterior,plaza de garaje incluida en el precio,1,,,38671035,Piso,,1,Sant Pau de Segúries,"Paseo costabona, 2"," Paseo costabona, 2 , Sant Pau de Segúries , Ripollès, Girona ",,,"Ripollès, Girona",104,,2019-04-15,este,210000,0,3,0,0,1,
Casa apareada con jardín privado en la zona más tranquila de Camprodon. Muy soleada. Con calefacción a gas. Tiene detalles decorativos que la hacen única debido a que sus propietarios son artistas.,más de 5 meses sin actualizar,0,0,3,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,1,,,34217117, Chalet adosado,,,Camprodon,"Calle d'alexandre gali, 27"," Calle d'alexandre gali, 27 , Camprodon , Ripollès, Girona ",,,"Ripollès, Girona",120,,2019-04-15,sur,240000,0,5,1,0,1,
,Anuncio actualizado el 21 de noviembre,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,27672800,Piso,,0,Ripoll,"Carretera Olot, 6"," Carretera Olot, 6 , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",117,,2019-04-15,,130000,0,3,0,0,0,
,Anuncio actualizado el 31 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,,0,,,39780145,Ático,,0,Camprodon,"Calle Josep Morer, 18"," Calle Josep Morer, 18 , Camprodon , Ripollès, Girona ",,,"Ripollès, Girona",68,,2019-04-15,,80000,0,2,1,0,0,
,Anuncio actualizado el 12 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,83561149,Piso,,1,Camprodon,"Calle Josep Morer, 34"," Calle Josep Morer, 34 , Camprodon , Ripollès, Girona ",,,"Ripollès, Girona",62,56,2019-04-15,,129000,0,3,0,0,0,
,Anuncio actualizado el 13 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,,38927005, Casa o chalet independiente,,,Ogassa,"Camino Sant Amat, 4"," Camino Sant Amat, 4 , Ogassa , Ripollès, Girona ",,,"Ripollès, Girona",800,,2019-04-15,,240000,0,3,1,0,1,
,Anuncio actualizado el 17 de marzo,0,1,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,84590436, Chalet adosado,,,Campdevánol,"Calle Corones, 18"," Calle Corones, 18 , Campdevánol , Ripollès, Girona ",,,"Ripollès, Girona",275,,2019-04-15,,255000,0,4,1,0,1,
Jardin de 40 m2.,Anuncio actualizado el 8 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,,84984415,Piso,,0,Vilallonga de Ter,"Calle del Cordomí, 8"," Calle del Cordomí, 8 , Vilallonga de Ter , Ripollès, Girona ",,,"Ripollès, Girona",80,,2019-04-15,,220000,0,2,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373124,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",462,277,2019-04-15,,99000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373125,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",400,240,2019-04-15,,121000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373126,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",400,240,2019-04-15,,126500,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373127,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",400,240,2019-04-15,,145200,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373138,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",711,427,2019-04-15,,121000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373139,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",408,245,2019-04-15,,99000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373140,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",412,247,2019-04-15,,99000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373142,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",412,247,2019-04-15,,99000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373143,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",405,243,2019-04-15,,110000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373144,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",405,243,2019-04-15,,110000,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373145,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",444,266,2019-04-15,,115500,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373146,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",478,287,2019-04-15,,126500,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373147,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",491,295,2019-04-15,,126500,0,sin habitación,0,0,0,
"Nueva urbanización,Parcelas unifamiliares y plurifamiliares,Magnificas vistas y óptima orientación.",Anuncio actualizado el 22 de noviembre,0,0,2,0,0,,,no indicado,,,0,,,40373148,Estudio,,,Ripoll,Urbanitzacio la Torre," Urbanitzacio la Torre , Ripoll , Ripollès, Girona ",,,"Ripollès, Girona",431,259,2019-04-15,,121000,0,sin habitación,0,0,0,
