ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Casa reformada de tres plantas, con vistas excelentes a la sierra y al monte, situada en pleno casco antiguo. Dispone de dos cuartos de baño completos y un aseo. Tres plantas de 50 metros cada uno, la de abajo está diáfana. Terraza con vistas maravillosas. Oportunidad única.",más de 5 meses sin actualizar,0,1,3,1,1,segunda mano/buen estado,,en trámite,3 plantas,,0,,,82372495, Casa de pueblo,,,Biar,"Calle Carriles, 14"," Calle Carriles, 14 , Biar , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",160,145,2019-04-14,"norte, este",100000,0,3,0,0,1,
"Piso muy arreglado, con armarios empotrados, el piso da a dos calles, muy luminoso. Muy acogedor!",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,433944,Piso,,0,Sax,"Calle Pintor Velazquez, 7"," Calle Pintor Velazquez, 7 , Sax , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",130,124,2019-04-14,,36000,0,4,0,0,0,
"Piso zona centro ciudad, venta y disponible ALQUILER CON OPCIÓN A COMPRA, cercano a supermercado, ambulatorio, casa de cultura, ayuntamiento, colegios, parques. Playa a 40 km, amueblado, calefacción, bañera hidromasaje, preinstalacion aire acondicionado, suelo terrazo negro, ventanas estilobatientes, video portero, prácticamente nuevo edificación año 2004.",más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,,planta 1ª interior,plaza de garaje incluida en el precio,0,,,28323763,Piso,,1,Villena,"Calle de la Corredera, 20"," Calle de la Corredera, 20 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",100,94,2019-04-14,norte,139000,0,3,0,0,1,
"La vivienda es un dúplex, con una planta baja de 131 m2 con un aseo, que se podría destinar a local comercial, aunque es habitable. Una primera planta de 129 m2 con 3 dormitorios, cocina, galería, patio, despensa, balcón, aseo y 2 salones, uno de ellos con chimenea. Y en una segunda planta una terraza tipo solárium con un pequeño almacén. Está sita en Sax, a 15 minutos de la playa. Situada en una zona tranquila pero a 2 minutos andando de la gran vía. No necesariamente hay que reformar. Cualquier duda no dudes en ponerte en contacto con nosotros.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,32461580,Dúplex,,0,Sax,"Calle gracián, 4"," Calle gracián, 4 , Sax , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",260,258,2019-04-14,,115000,0,4,1,0,1,
"distribución:, terraza descubierta de 20 m2, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1764763, Casa o chalet independiente,,,Biar,Urb. NaVARRO," Calle Baranquet, 2 , Urb. NaVARRO , Biar , Alt Vinalopó, Alicante ","Calle Baranquet, 2",,"Alt Vinalopó, Alicante",590,162,2019-04-14,"sur, este",200000,0,5,1,1,1,
"Piso seminuevo en muy buen estado, suelo de tarima, calefacción de gas natural, puertas de madera macizas, toldos en balcón acristalado. En el precio se incluyen todos los muebles y electrodomésticos del piso, trastero amueblado y cochera.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,37133863,Piso,,1,Villena,"Zona bulevar maestro Carrascosa, 99"," Zona bulevar maestro Carrascosa, 99 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",113,95,2019-04-14,"sur, oeste",142000,0,4,1,0,0,
"Piso seminuevo en muy buen estado, suelo de tarima, calefacción de gas natural, puertas de madera macizas, toldos en balcón acristalado. En el precio se incluyen todos los muebles y electrodomésticos del piso, trastero amueblado y cochera.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,,planta 60ª exterior,plaza de garaje incluida en el precio,0,,,38092451,Piso,,1,Villena,"Calle Compositor Maestro Manuel Carrascosa, 10000"," Calle Compositor Maestro Manuel Carrascosa, 10000 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",113,,2019-04-14,"sur, oeste",142000,0,4,1,0,0,
"Mínimos gastos de comunidad, no hay ascensores.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,374176, Chalet adosado,,,Villena,"Calle Cardenal Cisneros, 52"," Calle Cardenal Cisneros, 52 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",147,125,2019-04-14,,165000,0,3,1,0,1,
"Piso seminuevo en muy buen estado, suelo de tarima, calefacción de gas natural, puertas de madera macizas, toldos en balcón acristalado. En el precio se incluyen todos los muebles y electrodomésticos del piso, trastero amueblado y cochera.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,37126013,Piso,,1,Villena,"Calle Compositor Maestro Manuel Carrascosa, 12"," Calle Compositor Maestro Manuel Carrascosa, 12 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",113,95,2019-04-14,sur,139000,0,4,1,0,0,
"Ideal para vivir todo el año por su proximidad a la ciudad. ubicado junto al Círculo Agrícola Mercantil Villenense, un complejo deportivo con piscinas, pistas de tenis, paddle, frontenis, voley-playa, petanca, billar, gimnasio, parque infantil, etc., distribución:,terraza descubierta de 40 m2.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1634435, Casa o chalet independiente,,,Villena,"Calle Casas de Cabanes y las Fuentes, 22"," Calle Casas de Cabanes y las Fuentes, 22 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",3800,200,2019-04-14,sur,250000,0,6,1,1,1,
"reforma integral a capricho, zona tranquila, cerca de institutos. fachada y tejado reformados, instalación eléctrica y fontanería nuevos, recién pintado y alicatado. insonorizada y con aislante térmico, baño de diseño con hidromasaje. vídeo portero, luces regulables, ventanas climalit, cancela de seguridad de forja. dormitorio con amplio vestidor convertible en dos dormitorios. salón-comedor dos ambientes con office. ideal parejas. fácil aparcamiento, para entrar a vivir. queda semiamueblado, distribución:, terraza descubierta de 5 m2,1 vecinos en el edificio.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,1676815,Piso,,0,Villena,"Calle Miguel Hernandez, 13"," Calle Miguel Hernandez, 13 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",73,67,2019-04-14,,115500,0,2,0,0,1,
"Distribución: Sótano que puede servir como despensa, guardaleñas y txoko para reuniones. Planta baja con cocina, salón, y despensa. Planta primera con dormitorio principal y baño. Planta segunda con dormitorio y zona multiusos que puede servir como tercer dormitorio, despacho, sala de estudio o sala de juegos. Instalaciones de electricidad, telecomunicaciones, fontanería y saneamiento nuevas. Carpintería exterior de madera y climalit nueva. Retejado de la cubierta recién hecho. Tratamiento preventivo de la estructura de madera recién ejecutado. Preinstalación de chimenea. Cocina y electrodomésticos a estrenar. Baño y sanitarios a estrenar.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,35136730, Casa de pueblo,,,Biar,"Calle de la Barrera, 46"," Calle de la Barrera, 46 , Biar , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",85,78,2019-04-14,,100000,0,3,1,0,0,
"Se vende casa en el campo Polígono cinco muy cerca del pueblo a 1.8 km. del parque de los príncipes, vecinos todo el año en un lugar muy tranquilo y bien comunicado. La parcela tiene 2000 m2. aprox. Con zonas ajardinadas, deportivas y dos zonas de cultivo, todo vallado. La casa es una construcción de 110 m. de los cuales 25 son para la marquesina la vivienda tiene 3 dormitorios, salón comedor con estufa de leña, cocina y 1 aseo completo. Está todo reformado: puertas de roble, ventanas climalit, suelo gres imitación madera, amueblada, electrodomésticos, aire acondicionado con bomba de calor Inverter, lista para vivir. Al lado de la casa hay una cochera (25 m. ) y un comedor barbacoa ( 25 m. ). tiene piscina de 10 m. de largo por 5 m. de ancho con gresite, depuradora y ducha, toda vallada.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,37702552, Casa o chalet independiente,,,Sax,"Plaza Poligono 5, 141"," Plaza Poligono 5, 141 , Sax , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",160,,2019-04-14,este,168000,0,3,1,1,0,
"Piso en finca de sólo dos viviendas, una por planta más local comercial. Puerta blindada. Tres amplios dormitorios, amplio salón con chimenea de perfecta combustión sin humos y aire acondicionado, baño completo, pequeño trastero y gran cocina. Ventanas de aluminio con rotura térmica, basculantes y con mosquitera. Todo exterior excepto baño. Enorme terraza comunitaria en última planta y gran trastero anexo a la terraza, individual y cerrado, con pila de lavar en su interior. Extraordinarias vistas a la sierra y el castillo. Rapidísimo acceso a la autovía y muy fácil aparcamiento. No se vende con muebles excepto algunos hechos a medida que sí están incluidos en el precio.",más de 5 meses sin actualizar,1,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,82135875,Piso,,0,Villena,"Avenida Alicante, 75"," Avenida Alicante, 75 , Villena , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",140,125,2019-04-14,,65000,0,3,1,0,1,
"Ideal chalet para descansar, sitio muy tranquilo, con piscina y barbacoa. Muy cerca del mar.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,26091116, Casa o chalet independiente,,,Sax,Urb. Peñarrubia," Partida Peñarrubia, 65 , Urb. Peñarrubia , Sax , Alt Vinalopó, Alicante ","Partida Peñarrubia, 65",,"Alt Vinalopó, Alicante",40000,150,2019-04-14,,295000,0,4,1,1,1,
"Casa en muy buen estado de conservacion, para entrar a vivir o realizar pequeñas reformas. Cocina y baño completos. Armarios en todas las habitaciones. El pueblo esta situado a 55 km. De Alicante, muy tranquilo y rodeado de montañas, para las personas amantes de la tranquilidad y de los espacios rurales. Precio negociable. Posibilidad de alquiler y alquiler con derecho a compra., Distribución:,Terraza semi-cubierta de 18 m2.",más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,inmueble exento,2 plantas,,0,,,1784539, Chalet adosado,,,Benejama,"Calle Santiago Ferre, 20"," Calle Santiago Ferre, 20 , Benejama , Alt Vinalopó, Alicante ",,,"Alt Vinalopó, Alicante",160,147,2019-04-14,,75000,0,3,0,0,1,
