ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
,más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,32945844, Chalet pareado,,,Campo de San Pedro,Calle cañada merinera s/n," Calle cañada merinera s/n , Campo de San Pedro , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",138,,2019-04-13,"norte, sur",97000,0,3,1,0,0,
"Chalet independiente con todas las prestaciones y 2 salones, muebles opcionales, solo con uso de fin de semana,Acogedor, con todos los armarios empotrados y todas las comodidades,Además de calefacción para toda la vivienda, posee chimenea,Porche trasero, bodega, aparcamiento para dos coches, un cenador y 2.500 metros de parcela con zonas verdes y cuidadas.",más de 5 meses sin actualizar,0,1,2,1,0,segunda mano/buen estado,1999,en trámite,1 planta,plaza de garaje incluida en el precio,1,,,81317280, Casa o chalet independiente,,,Fresno de Cantespino,"Camino del Clavel, 298"," Camino del Clavel, 298 , Fresno de Cantespino , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",2500,,2019-04-13,,185000,0,4,1,0,1,
,Anuncio actualizado el 1 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,40094872,Piso,,1,Riaza,"Avenida del Doctor Antonio García Tapia, 1"," Avenida del Doctor Antonio García Tapia, 1 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",90,,2019-04-13,,185000,0,3,0,0,0,
,Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,en trámite,3 plantas,,0,,,82800937, Casa de pueblo,,,Moral de Hornuez,"Calle Real, 27"," Calle Real, 27 , Moral de Hornuez , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",40,,2019-04-13,,30000,0,3,0,0,0,
,Anuncio actualizado el 27 de febrero,0,0,2,0,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,84464729, Casa o chalet independiente,,,Fresno de Cantespino,Urb. Prado Pinilla," Avenida del chopo s/n , Urb. Prado Pinilla , Fresno de Cantespino , Área de Riaza, Segovia ",Avenida del chopo s/n,,"Área de Riaza, Segovia",2500,,2019-04-13,,165000,0,3,1,0,1,
"Venta piso primera planta con 2 habitaciones ambas con armarios empotrados, baño completamente equipado, cocina equipada con electrodomésticos, salón soleado y muy amplio, pasillo grande. Calefacción individual económico.",Anuncio actualizado el 19 de diciembre,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª interior,,0,,,30089506,Piso,,0,Riaza,Urb. no," Calle Cava, 16 , Urb. no , Riaza , Área de Riaza, Segovia ","Calle Cava, 16",,"Área de Riaza, Segovia",87,63,2019-04-13,sur,76000,0,2,1,0,0,
"Casa chalet muy bonito, en un pueblo cerca de Riaza. Finca independiente con 1394 metros cuadrados de terreno con árboles y plantas.",Anuncio actualizado el 15 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,37834451, Casa o chalet independiente,,,Fresno de Cantespino,"Calle Rincón, 16"," Calle Rincón, 16 , Fresno de Cantespino , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",1394,,2019-04-13,sur,120000,0,3,1,0,1,
,Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,83296967, Casa de pueblo,,,Ayllon,"Calle Marco Fluvio, 6"," Calle Marco Fluvio, 6 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",47,,2019-04-13,,30000,0,3,0,0,0,
Se vendé dúplex muy cómodo y zona tranquila. Se incluye en el previo garaje y trastero.,Anuncio actualizado el 19 de noviembre,0,0,3,1,0,segunda mano/buen estado,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,27406647,Piso,,1,Riaza,"Camino Turrubuelo, 44"," Camino Turrubuelo, 44 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",160,130,2019-04-13,,160000,0,3,1,0,1,
"El edificio tiene 11 años. El suelo es de tarima y está en perfectas condiciones. La vivienda ha sido utilizada solo como residencia de vacaciones. La cocina está totalmente amuebla con lavadora y frigorifico. Tiene un patio de 13 m2. Está situado junto al Centro de Salud, al colegio de Riaza y al lado del precioso parque del Rasero.",Anuncio actualizado el 6 de noviembre,0,0,1,1,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,34412993,Piso,,1,Riaza,Urb. Las Solanas II," Avenida del doctor antonio garcía tapia, 2 , Urb. Las Solanas II , Riaza , Área de Riaza, Segovia ","Avenida del doctor antonio garcía tapia, 2",,"Área de Riaza, Segovia",73,,2019-04-13,norte,79000,0,1,1,0,1,
"Piso bien ubicado en Riaza, al lado del Rasero y a dos minutos a pie del centro urbano. A pocos kilómetros de la estación de esquí de la Pinilla. Urbanización con amplias zonas verdes comunes, piscinas, campo de fútbol y cancha de tenis. Chimenea cerrada en el salón y calefacción individual. Tres dormitorios, un baño completo y un aseo. Cocina con tendedero cerrado. Amplia plaza de garaje/ trastero se vende por separado, precio a negociar.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,1,,calefacción individual: gas natural,82560881,Piso,,0,Riaza,Urb. Urbanización Valprado," Avenida Madrid, 4 , Urb. Urbanización Valprado , Riaza , Área de Riaza, Segovia ","Avenida Madrid, 4",,"Área de Riaza, Segovia",105,90,2019-04-13,"este, oeste",155000,0,3,1,1,0,
"Nuevo. cocina totalmente amueblada. frigorífico. cortinas, distribución:, terraza descubierta de 6 m2,6 vecinos en el edificio.",Anuncio actualizado el 17 de diciembre,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,1638759,Piso,,1,Riaza,"Calle Medico Valentin Gil, 8"," Calle Medico Valentin Gil, 8 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",43,37,2019-04-13,norte,65000,0,1,0,0,1,
"A 135 km de madrid, y a 20 km de la estación de esqui la pinilla, distribución:,terraza descubierta de 8 m2.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1686872, Chalet pareado,,,Ayllon,"Calle Maria de Garay, 27"," Calle Maria de Garay, 27 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",40,100,2019-04-13,,165000,0,4,0,0,1,
"Superficie consturida de vivienda 87, 16 m2, 2 habitaciones grandes, 1 baño, 1 salón grande, 2 balcones, y garaje, para entrar a vivir, puesto que esta totalmente amueblado. En cuanto al garaje es muy amplio, entra 1 coche grande y 1 quad., distribución:, terraza descubierta de 3 m2, 6 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 7 de abril,0,1,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual,1808455,Piso,,1,Riaza,"Calle Val Bajo, 5"," Calle Val Bajo, 5 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",89,87,2019-04-13,,140000,0,2,0,0,1,
"Se vende piso en riaza en centro del pueblo. Totalmente amueblado y practicamente todo a estrenar. Dispone de: hall de entrada, salón muy amplio, dos dormitorios, cocina, pasillo, baño (con bañera). Habitaciones con techo abuhardillado (techo alto). Precio negociable., Distribución:, 2 vecinos en el edificio, La casa dispone de:,Portero automático.",Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,2089431,Ático,,0,Riaza,"Calle las Damas, 40"," Calle las Damas, 40 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",81,67,2019-04-13,,95000,0,2,0,0,0,
"Casa de pueblo grande con muchas posibilidades, requiere mucha reforma. Bien bien situada a poco mas de 100 km de distancia de Madrid, cerca de Ayllon y de Riaza..",Anuncio actualizado el 19 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,3 plantas,,0,,,34399835, Casa de pueblo,,,Ayllon,"Calle cantarranas, 1"," Calle cantarranas, 1 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",800,,2019-04-13,norte,25000,0,4,0,0,0,
"magnificas vistas a la cercana estacion de esqui de La Pinilla. Con pozo de agua individual en jardin, garaje de dos plazas.",Anuncio actualizado el 25 de febrero,0,0,2,0,1,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,37359285, Casa de pueblo,,,Ayllon,"Calle Cercas, 5 y 7"," Calle Cercas, 5 y 7 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",500,,2019-04-13,"sur, este, oeste",99990,0,7,1,0,0,
"Casa de piedra a reformar, con vistas excepcionales.,Cuenta con una parcela de 250 metros cuadrados. ,Ubicada en un pueblo de Segovia a menos de una hora y media de Madrid. ,Se encuentra en la comarca del nordeste de Segovia. Cerca de la estación de esquí La Pinilla y a 23 kilómetros de Aranda de Duero. ,Enclave rural y tranquilo.",Anuncio actualizado el 11 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,37711649, Casa de pueblo,,,Cedillo de la Torre,"Calle Terrero, 2"," Calle Terrero, 2 , Cedillo de la Torre , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",250,,2019-04-13,sur,30000,0,5,0,0,0,
PRECIOSA casa DE MADERA con magnificas vistas a la montaña y a las pistas de esqui de la Pinilla. Con tres dormitorios y zona de relax. Amueblada y con todos los electrodomésticos. Con gran cenador con horno de leña y barbacoa.,Anuncio actualizado el 24 de febrero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,31470636, Casa o chalet independiente,,,Fresno de Cantespino,Urb. PRADO PINILLA," Camino del rosal, 201 , Urb. PRADO PINILLA , Fresno de Cantespino , Área de Riaza, Segovia ","Camino del rosal, 201",,"Área de Riaza, Segovia",2500,120,2019-04-13,,159000,0,3,1,0,1,
"Casa de dos plantas y cambara (74 m2 por planta), la planta principal consta de cocina, salón-comedor, y 3 habitaciones (dos de matrimonio y una individual), en la planta inferior se encuentran 2 habitaciones (1 matrimonio y otra individual), el baño (con bañera), la cochera y despensa.",Anuncio actualizado el 11 de febrero,0,1,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,40236623, Casa de pueblo,,,Moral de Hornuez,"Calle del Peñasco, 3"," Calle del Peñasco, 3 , Moral de Hornuez , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",148,,2019-04-13,,18000,0,5,0,0,0,
Piso en comunidad con jardín y piscina. Menos de 10 años de antigüedad. Buenas vistas. Edificio con ascensor y rampas.,Anuncio actualizado el 6 de marzo,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,1,,,81353514,Piso,,1,Riaza,"Calle Eugenio Hernanz Gómez, 9"," Calle Eugenio Hernanz Gómez, 9 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",73,,2019-04-13,,110000,1,2,0,1,0,
,Anuncio actualizado el 31 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,,,0,,,423203, Chalet adosado,,,Fresno de Cantespino,"Calle San Juan, 47"," Calle San Juan, 47 , Fresno de Cantespino , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",145,,2019-04-13,,100000,0,3,0,0,0,
,Anuncio actualizado el 31 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,4 plantas,,1,,,32299077, Casa o chalet independiente,,,Ayllon,"Calle del hermanamiento, 11"," Calle del hermanamiento, 11 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",300,,2019-04-13,,350000,0,5,0,0,1,
,Anuncio actualizado el 23 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,34428227,Piso,,1,Riaza,"Calle val bajo, 9"," Calle val bajo, 9 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",90,,2019-04-13,,105000,0,2,0,0,0,
"Interesante apartamento ático de 2 habitaciones y 2 baños con posibilidad de otra 3ª habitación,[IW].",Anuncio actualizado el 20 de diciembre,0,0,2,0,0,segunda mano/buen estado,1992,en trámite,planta 3ª exterior,,0,,,35025456,Ático,,0,Riaza,," , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",73,60,2019-04-13,oeste,60000,0,2,0,0,0,
"Oportunidad de compra de chalet individual en Riaza con excelente parcela de casi 800 m2 y con muchas posibilidades. , ubicado en la colonia Masacor en un entorno ideal para familias con niños pequeños, dispone de 3 habitaciones dobles, cocina, baño completo, aseo, salón-comedor con chimenea y garaje; posibilidad de ampliación.,¡ No esperes mucho, estas ocasiones duran poco...! [IW].",Anuncio actualizado el 20 de diciembre,0,0,2,0,0,,1982,,,plaza de garaje incluida en el precio,1,,,81733344, Casa o chalet,,,Riaza,," , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",727,96,2019-04-13,este,153000,0,3,1,1,1,
,Anuncio actualizado el 9 de enero,0,0,4,0,0,segunda mano/para reformar,,en trámite,2 plantas,,0,,,83756150, Casa o chalet independiente,,,Fresno de Cantespino,"Calle de San Nicolás, 1"," Calle de San Nicolás, 1 , Fresno de Cantespino , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",235,,2019-04-13,"sur, este",98000,0,4,0,0,0,
"Altamira vende fantástico piso localizado en el bonito municipio de Campo de San Pedro, provincia de Segovia (Castilla y León). Se trata de un piso de un área total de 122 metros cuadrados y una superficie útil de 100 metros cuadrados con cuatro dormitorios, salón, un baño y cocina. También tiene el disfrute compartido de una terraza. No dejes pasar esta oportunidad y llámanos para visitarlo.",Anuncio actualizado el 7 de febrero,0,0,1,0,0,,,en trámite,,,0,,,81871088,Piso,,0,Campo de San Pedro,," , Campo de San Pedro , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",122,100,2019-04-13,,53200,0,4,0,0,0,
"Edififcio de tres planast + bajo cubierta y planta sótano destinada a garajes en el municipio de Riaza. Piso Ático en edificio de tres plantas + bajo cubierta y planta sótano destinada a garajes. La Propiedad tiene pendiente de inscripción en el Registro el Título de Propiedad del Inmueble. Consultar su situación actual, así como, las condiciones de su transmisión.",Anuncio actualizado el 25 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,plaza de garaje incluida en el precio,0,,,81947166,Piso,,1,Riaza,Calle Val Bajo," Calle Val Bajo , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",115,91,2019-04-13,,136900,0,2,0,0,0,
"¡magnífico piso exterior nuevo! semimueblado urb prado de los robles en riaza, con piscina, garaje, trastero, ascensor, con vistas a la sierra, 3 dormitorios uno con terraza, 2 baños, salón 23 m. Cocina totalmente amueblada con electrodomésticos y tendedero cerrado, calefacción por gas, armarios empotrados forrados, suelos de cerámica, puertas de roble, ventanas climalit con rotura de puente térmico. Mejor ver, precio negociable.",Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,entreplanta exterior,plaza de garaje incluida en el precio,1,,,1728850,Piso,,1,Riaza,Urb. pRADO DE LOS ROBLES," Calle Eugenio Hernanz Gómez, 8 , Urb. pRADO DE LOS ROBLES , Riaza , Área de Riaza, Segovia ","Calle Eugenio Hernanz Gómez, 8",,"Área de Riaza, Segovia",100,90,2019-04-13,"sur, este",150000,0,3,1,1,1,
"Apartamento, como nuevo, en el precioso pueblo de Riaza. Tiene cocina americana, 2 patios (dan al salón y dormitorio), trastero, pintura en liso. Muy acogedor.,655923791, distribución:, terraza descubierta de 6 m2,5 vecinos en el edificio.",Anuncio actualizado el 14 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,bajo interior,,1,,,1741274,Piso,,1,Riaza,"Avenida Doctor Antonio García Tapia, 1"," Avenida Doctor Antonio García Tapia, 1 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",64,58,2019-04-13,este,65600,0,1,1,0,1,
casa nueva de estilo rústico.,Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,2012,no indicado,3 plantas,,0,,calefacción individual,378113, Casa o chalet independiente,,,Riaza,Urb. alquite," Calle Callejón s/n , Urb. alquite , Riaza , Área de Riaza, Segovia ",Calle Callejón s/n,,"Área de Riaza, Segovia",111,,2019-04-13,este,119000,0,3,1,0,0,
"A 75 minutos de madrid por la a-1. Zona pantano de maderuelo, riaza, ayllón y la pinilla. Muchas actividades y gastronomia en la sierra de ayllon. Un sitio ideal para hacerse una vivienda con un gran terreno., distribución:, terraza descubierta de 200 m2, la casa dispone de:,portero automático.",Anuncio actualizado el 11 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1884639, Casa o chalet independiente,,,Alconada de Maderuelo,"Calle Fresco, 4"," Calle Fresco, 4 , Alconada de Maderuelo , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",270,220,2019-04-13,este,39000,0,4,1,0,1,
"LOCALIDAD MUY BIEN SITUADA CERCA DE ESPACIOS NATURALES Y CULTURALES, COMO SON LA hOCES DEL DURATÓN Y RIAZA, HAYEDO TEJERA NEGRA Y RIAZA, RESERVA NACIONAL DE CAZA DE SONSAZ, CAÑÓN DE RIO LOBOS, RUINAS ARQUEOLÓGICAS DE TIERMES, CIUDAD DE BURGO DE OSMA. RIAZA, PUEBLOS ROJOS Y NEGROS, ETC.,LOCALIDAD CON TODOS LOS SERVICIOS Y CERCA DE LA ESTACIÓN DE ESQUÍ DE LA PINILLA., la casa dispone de:,portero automático",Anuncio actualizado el 1 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,calefacción individual: gas propano/butano,1894321, Chalet adosado,,,Ayllon,"Calle Encinas, 12"," Calle Encinas, 12 , Ayllon , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",150,,2019-04-13,"sur, este",160000,0,4,1,0,0,
"Casa de pueblo rústica, en pedanía de riaza (segovia). 5 habitaciones, 3 baños, cocina independiente, patio, salón-comedor con chimenea, gasoil., la casa dispone de:,portero automático.",Anuncio actualizado el 7 de abril,0,0,3,1,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,1905987, Chalet adosado,,,Riaza,"Calle Real, 6"," Calle Real, 6 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",161,,2019-04-13,,200000,0,5,0,0,0,
"precioso duplex a 30 m. de la Plaza, totalmente amueblado y equipado, listo para entrar, distribución:, 3 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,1966213,Dúplex,,0,Riaza,"Calle Médico Valentín Gil, 8"," Calle Médico Valentín Gil, 8 , Riaza , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",82,,2019-04-13,,90000,0,3,1,0,0,
"Casa de 200 m2 compuesta por 5 habitaciones, un baño, amplia cocina, sala de estar, salón y despensa. También dispone de una amplia buhardilla. La casa tiene el tejado recién reformado así como la fachada. El garaje tiene capacidad para 3 coches.",Anuncio actualizado el 8 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,2084151,Dúplex,,0,Campo de San Pedro,"Carretera Riahuelas, 3"," Carretera Riahuelas, 3 , Campo de San Pedro , Área de Riaza, Segovia ",,,"Área de Riaza, Segovia",200,,2019-04-13,,60000,0,5,1,0,0,
