ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Estupendo duplex de 3 Plantas en el centro de Sanlucar la mayor, consta con 3 dormitorios, 2 baños, 2 patios y cocina amueblada, en el precio se incluye su plaza de garaje comunitario. Todo esto por solo 170000?",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,412733,Piso,,0,Sanlúcar la Mayor,"Calle Jose Alvarez, 21"," Calle Jose Alvarez, 21 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",110,,2019-04-13,,130000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,82806156,Piso,,0,Sanlúcar la Mayor,"Avenida Príncipe de España, 4"," Avenida Príncipe de España, 4 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",87,,2019-04-13,,56000,0,3,0,0,0,
"Esta situada en una zona peatonal, muy cerca del centro a poca distancia del mercadona, bancos, ayuntamiento, colegios y apeadero de renfe.",más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,36614336, Chalet adosado,,,Sanlúcar la Mayor,"Plaza Virgen de las Angustias, 18"," Plaza Virgen de las Angustias, 18 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",95,,2019-04-13,,100000,0,3,1,0,1,
"Casa adosada 2plantas, cocina amueblada, 2aires acondicionados, ropero empotrado, baranda de madera, mueble revestido bajo la escalera, ventanas climalix, patio con trastero, urbanización privada, mucha luz, ubicacion en el centro y cercana a colegios, mercadona, plaza abastos, farmacia, tiendas, aparcamientos, parques, ambulatorio, etc.",más de 5 meses sin actualizar,1,1,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,82708714, Chalet adosado,,,Sanlúcar la Mayor,"Calle Juan Carlos I, 29"," Calle Juan Carlos I, 29 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",80,75,2019-04-13,,120000,0,2,1,0,1,
,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,,,0,,,34611646, Casa de pueblo,,,Olivares,"Calle concuello, 35"," Calle concuello, 35 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",160,,2019-04-13,,250000,0,4,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,82546830, Casa de pueblo,,,Sanlúcar la Mayor,"Calle Hermana Esclava Carmen Fernández, 32"," Calle Hermana Esclava Carmen Fernández, 32 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",200,,2019-04-13,,75000,0,4,0,0,0,
"Adosado en zona tranquila, cercana a colegios, parque, , tiene 3 dormitorios, 2 baños, cocina amueblada, chimenea, porche delantero de 15 m2. enlosado y techado, patio trasero de 40m2 totalmente enlosado, trastero con desagüe para lavadora, suelo de parquet en toda la casa, rejas y mosquiteras en todas las ventanas y puerta de salida al patio, persianas en todas las ventanas, placas solares., la casa dispone de:,portero automático",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,1767981, Chalet adosado,,,Albaida del Aljarafe,"Calle Hermanos Machado, 29"," Calle Hermanos Machado, 29 , Albaida del Aljarafe , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",110,85,2019-04-13,,110000,0,3,1,0,0,
"Vendo piso de 1 dormitorio con cocina independiente y baño totalmente reformado, todo amueblado, equipado con aire acondicionado y cocina completa de electrodomésticos. En la misma puerta del bloque se encuentra una parada de autobús y a poca distancia, la estación de cercanías. Cerca del centro del pueblo, comercios y colegios-guarderías.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,38512705,Estudio,,0,Olivares,"Calle Pío X, 56"," Calle Pío X, 56 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",60,56,2019-04-13,,67000,0,sin habitación,0,0,0,
,más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,31991206, Casa o chalet independiente,,,Sanlúcar la Mayor,"Calle halcon, 19"," Calle halcon, 19 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",2517,,2019-04-13,,270000,0,5,1,0,1,
,más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,27769686, Casa o chalet independiente,,,Sanlúcar la Mayor,Urb. La Granja," Calle Murillo, 21 , Urb. La Granja , Sanlúcar la Mayor , Aljarafe, Sevilla ","Calle Murillo, 21",,"Aljarafe, Sevilla",590,589,2019-04-13,,360000,0,4,1,1,1,
"bonita casa adosada en olivares, dos plantas,,3 habitaciones, patio trasero con porche barbacoa y estudio con trastero, patio delantero con cochera, 1baño. , 1aseo con placa ducha, cocina amueblada, salon comedor, para contacto solo acepto email.",más de 5 meses sin actualizar,1,1,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,30645012, Chalet adosado,,,Albaida del Aljarafe,Urb. la salvaora," Calle palacio real, 37 , Urb. la salvaora , Albaida del Aljarafe , Aljarafe, Sevilla ","Calle palacio real, 37",,"Aljarafe, Sevilla",144,86,2019-04-13,,130000,0,3,1,0,1,
"En olivares, Sevilla. chalet independiente con inmejorables calidades: mármol, climalit, 3 armarios empotrados, vestidor, puerta de seguridad, parabólica, 4 habitaciones, 3 baños-aseos, cocina con muebles, casa sin amueblar, jardín, arriates, tejadillo de entrada, caseta de perro y barbacoa de obra, ducha exterior, cuartillo de 35m2, porche de madera francesa y suelos exteriores de pizarra roja.,Vendo por debajo de coste. sólo usado un año por traslado laboral., la casa dispone de:,portero automático",más de 5 meses sin actualizar,0,0,3,1,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,1826775, Casa o chalet independiente,,,Olivares,Urb. La zahurda," Ronda de Andalucía, 14 , Urb. La zahurda , Olivares , Aljarafe, Sevilla ","Ronda de Andalucía, 14",,"Aljarafe, Sevilla",200,,2019-04-13,,150000,0,4,1,0,0,
"Cabaña de madera y Casa de obra. club social con pistas deportivas. frutales, encinas.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,32912488, Casa rural,,,Sanlúcar la Mayor,Urb. los encinares de sanlucar," Calle sauce, 5 , Urb. los encinares de sanlucar , Sanlúcar la Mayor , Aljarafe, Sevilla ","Calle sauce, 5",,"Aljarafe, Sevilla",2812,,2019-04-13,,185000,0,2,1,0,1,
"Casa ubicada en zona residencial en el mismo centro del pueblo, perfecta para familias que busquen tranquilidad, sin ruidos de trafico, facil y rapido acceso a sevilla por sanlucar la mayor y por salteras. A 50 metros parada de bus, 1 km estacion de cercanias, cerca de varios colegios.",más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,,3 plantas,,0,,,37432137, Chalet adosado,,,Olivares,"Calle Santa Rita, 8"," Calle Santa Rita, 8 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",90,,2019-04-13,este,185000,0,4,1,0,1,
A 15 km de Sevilla capital.,más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,,3 plantas,,0,,,37495534, Chalet adosado,,,Olivares,"Calle santa rita, 8"," Calle santa rita, 8 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",85,140,2019-04-13,este,185000,0,4,1,0,1,
"Casa en El Centro del pueblo, con tres habitaciones, patio y piscina.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/para reformar,,,3 plantas,,0,,,36673130, Casa o chalet independiente,,,Sanlúcar la Mayor,"Plaza del Descubrimiento, 4"," Plaza del Descubrimiento, 4 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",150,,2019-04-13,oeste,150000,0,3,1,1,1,
"Piso con terraza, patio y gran azotea de uso propio en olivares. De 70 metros construidos, 3 habitaciones, 1 cuarto de baño, cocina completa, salón comedor. La vivienda dispone de portero automático, suelos de gres rústico, ventanas de aluminio blanco, puertas de madera nuevas, aire acondicionado. Año de construcción 2000. Es una 1ª planta sin ascensor.. . Gastos de registro, impuestos no incluidos. D. i. a (documento informativo abreviado) a disposición del. Solo alquiler con opción a compra.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,1995691,Piso,,0,Olivares,"Avenida Conde Duque, 56"," Avenida Conde Duque, 56 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",80,76,2019-04-13,sur,65800,0,3,0,0,1,
"Magnífico pareado en la urbanización privada Las Doncellas con 132 mts construidos distribuidos en dos plantas, y con una superficie de parcela de 190 mts.,Orientada al norte y haciendo esquina en la urbanización.,Situada a menos de 5 minutos de la autopista A-49 y cerca de los colegios de los Maristas, Esclavas y Saint George. ,Cerca de comercios y zonas infantiles y a la vez en una zona tranquila del pueblo. ,Cuenta con un salón, 4 habitaciones con armarios empotrados, 3 baños, cocina amueblada, patio con jardineras y dos trasteros.,Precio negociable.",más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,448453, Chalet pareado,,,Sanlúcar la Mayor,"Calle Picador Jose Morales Chocolate, 17"," Calle Picador Jose Morales Chocolate, 17 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",190,,2019-04-13,norte,160000,0,4,1,0,1,
Inmueble de 80 m² con 3 habitaciones y 2 baños ubicado en SANLUCAR LA MAYOR (Sevilla).,Anuncio actualizado el 1 de abril,0,0,2,0,0,,,no indicado,,,0,,,83807058, Chalet pareado,,,Sanlúcar la Mayor,," , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",80,64,2019-04-13,,98500,0,3,0,0,0,
Casa de pueblo en solar de 350 metros cuadrados. excelente ubicación. A dos calles (delantera y trasera). Pozo en medianía con vecino.,Anuncio actualizado el 20 de febrero,0,0,1,0,0,segunda mano/para reformar,1975,no indicado,2 plantas,,0,,,39140462, Casa de pueblo,,,Albaida del Aljarafe,"Calle Colón, 22"," Calle Colón, 22 , Albaida del Aljarafe , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",350,140,2019-04-13,este,75000,0,4,0,0,0,
,Anuncio actualizado el 27 de noviembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,39129148,Piso,,0,Olivares,"Plaza los Tambores, 7"," Plaza los Tambores, 7 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",120,,2019-04-13,,110000,0,1,0,0,0,
,Anuncio actualizado el 18 de febrero,0,0,2,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,82869134, Casa o chalet independiente,,,Sanlúcar la Mayor,"Calle huelva, 222"," Calle huelva, 222 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",240,,2019-04-13,,130000,0,4,1,0,1,
,Anuncio actualizado el 22 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,1,,,83937161, Casa o chalet independiente,,,Sanlúcar la Mayor,Urb. encinares," Calle Cigueña, 19 , Urb. encinares , Sanlúcar la Mayor , Aljarafe, Sevilla ","Calle Cigueña, 19",,"Aljarafe, Sevilla",2618,,2019-04-13,,170000,0,3,0,1,0,
,Anuncio actualizado el 26 de febrero,1,0,2,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,1,,,84416863, Casa o chalet independiente,,,Olivares,SE-512 s/n," SE-512 s/n , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",7000,,2019-04-13,sur,231000,0,5,1,1,1,
,Anuncio actualizado el 28 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,,,0,,,84476976, Casa de pueblo,,,Sanlúcar la Mayor,Urb. ranchos de guadiamar.," Calle Los Alcornocales, 133 , Urb. ranchos de guadiamar. , Sanlúcar la Mayor , Aljarafe, Sevilla ","Calle Los Alcornocales, 133",,"Aljarafe, Sevilla",2500,,2019-04-13,,75000,0,3,0,0,0,
Muy bien cuidado reformado el cuarto de baño.,Anuncio actualizado el 1 de marzo,1,0,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,38619620,Piso,,0,Sanlúcar la Mayor,"Calle Cristóbal Colón, 37"," Calle Cristóbal Colón, 37 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",60,59,2019-04-13,norte,45000,0,3,1,0,1,
"Piso listo para entrar, cocina amueblada y equipada, menos lavadora, todo exterior menos 1 baño.",Anuncio actualizado el 9 de abril,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª interior,,0,,,83521620,Piso,,1,Sanlúcar la Mayor,"Calle Real, 5"," Calle Real, 5 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",100,,2019-04-13,sur,95000,1,3,0,0,0,
"La casa cuenta con un sistema de control domotica, salón con chimenea, jardín con riego automatizado, puerta garaje automática, lavadero independiente en patio trasero, . Buena comunicación, a 1 minuto de autovía A49, a 1 minuto estación de tren de cercanías. Muy cerca de colegios.",Anuncio actualizado el 25 de febrero,0,0,3,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,84414954, Chalet pareado,,,Sanlúcar la Mayor,Urb. Camino real," Calle Benacazón, 20 , Urb. Camino real , Sanlúcar la Mayor , Aljarafe, Sevilla ","Calle Benacazón, 20",,"Aljarafe, Sevilla",270,143,2019-04-13,este,220000,0,4,1,1,1,
,Anuncio actualizado el 6 de abril,0,0,2,0,0,segunda mano/buen estado,,,,,0,,,83222801, Chalet adosado,,,Sanlúcar la Mayor,Calle Juan Carlos I," Calle Juan Carlos I , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",80,64,2019-04-13,,98500,0,3,0,0,0,
,Anuncio actualizado el 14 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,84662285, Finca rústica,,,Sanlúcar la Mayor,Urbanizacio Los Ranchos de Guadimar s/n," Urbanizacio Los Ranchos de Guadimar s/n , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",2500,,2019-04-13,,50000,0,2,0,0,0,
,Anuncio actualizado el 31 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª interior,,0,,,84817986,Ático,,0,Sanlúcar la Mayor,"Calle Salesianas, 4"," Calle Salesianas, 4 , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",97,,2019-04-13,,115000,0,3,0,0,0,
"Piso con 2 habitaciones en la provincia de Sevilla, en el municipio de Sanlucar la mayor, en la calle JOSE LUIS ESCOLAR, 10. -PLTA. BAJA. -PTA. 3.",Anuncio actualizado el 13 de febrero,0,0,1,0,0,segunda mano/buen estado,,,bajo,,0,,,35645931,Piso,,0,Sanlúcar la Mayor,Calle josé luis escolar," Calle josé luis escolar , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",103,,2019-04-13,,65500,0,2,0,0,0,
"Vivienda al mejor precio en la zona de Olivares2 dormitorios, a partir de 107m2 y desde euros.",Anuncio actualizado el 13 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,83934302, Casa o chalet independiente,,,Olivares,Calle Genaro Díaz," Calle Genaro Díaz , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",107,,2019-04-13,,70200,0,2,0,0,0,
"¡Oportunidad para comprar tu Vivienda! Situado en Calle LAS PAJAS 3, 9º 9 en Olivares, Oferta cuenta con una superficie de 94m2, 2 habitaciones desde 89800 euros.",Anuncio actualizado el 16 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 9ª,,0,,,84152213,Piso,,1,Olivares,Calle las Pajas," Calle las Pajas , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",94,,2019-04-13,,103500,0,2,0,0,0,
"Piso en venta en Olivares (Sevilla). Piso de 2 habitaciones y 2 baños, con cocina y salón-comedor. Se encuentra en el centro de la localidad, con acceso a todos los servicios básicos: comercios, supermercados, centros deportivos, educativos y de salud, parques, paradas de autobús.. . Está a 30 min de Sevilla por la carretera A-49.,Éste es sólo uno de los más de 30.000 inmuebles que tenemos para ti. Descubre más en Aliseda Inmobiliaria.",Anuncio actualizado el 21 de marzo,0,0,2,0,0,,,,planta 9ª,,0,,,84107487,Piso,,1,Olivares,"Calle las Pajas, 3"," Calle las Pajas, 3 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",94,,2019-04-13,,103500,0,2,0,0,0,
"Piso ubicado en el centro urbano de la localidad de Olivares, situada a menos 20 km de Sevilla.",Anuncio actualizado el 16 de marzo,0,0,1,0,0,segunda mano/buen estado,,,bajo,,0,,,84127307,Piso,,0,Olivares,Calle las Pajas," Calle las Pajas , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",91,,2019-04-13,,116800,0,1,0,0,0,
"Piso ubicado en el centro urbano de la localidad de Olivares, situada a menos 20 km de Sevilla. Aliseda Inmobiliaria.",Anuncio actualizado el 21 de marzo,0,0,2,0,0,,,,bajo,,0,,,33496461,Piso,,,Olivares,"Calle las pajas, 3"," Calle las pajas, 3 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",91,,2019-04-13,,116800,0,3,0,0,0,
,Anuncio actualizado el 4 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,84943493, Chalet adosado,,,Olivares,"Calle Gades, 4"," Calle Gades, 4 , Olivares , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",160,,2019-04-13,,98000,0,3,0,0,1,
"Oportunidad! Estupenda vivienda en Sanlucar la Mayor, en un localizaciÃ³n inmejorable, rodeada de comercios, hospital comarcal, colegios, farmacia.. . Se trata de una vivienda de dos plantas ubicada cerca del centro de la ciudad, con tres dormitorios, un aseo y un baÃ±o. Cuenta con un patio trasero. Financiamos hasta el 100%, consulte condiciones con su oficina Caja Rural mÃ¡s cercana. Consulte informaciÃ³n ampliada y otras ofertas en nuestro portal:.",Anuncio actualizado el 22 de marzo,0,0,2,0,0,,,,,,0,,,83010282, Chalet adosado,,,Sanlúcar la Mayor,," , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",90,81,2019-04-13,,65160,0,3,0,0,0,
"Ref. - 2190. ¡Gran oportunidad! Parcela de 2575m², construidos 98 m². Vivienda de una sola planta, 3 dormitorios, 1 baño, salón con chimenea, A/A, porche, árboles frutales.. . Precio sensacional. Aproveche la ocasión, pregunte sin compromiso.",Anuncio actualizado el 9 de octubre,1,0,1,0,0,segunda mano/buen estado,1990,no indicado,1 planta,,1,,,82106475, Casa o chalet independiente,,,Sanlúcar la Mayor,," , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",2575,88,2019-04-13,,105000,0,3,0,0,0,
Inmueble de 103 m² con 2 habitaciones y 1 baño ubicado en SANLUCAR LA MAYOR (Sevilla). Dispone de trastero y garaje.,Anuncio actualizado el 10 de abril,0,0,1,0,0,,,no indicado,,plaza de garaje incluida en el precio,0,,,83807053,Piso,,,Sanlúcar la Mayor,," , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",102,61,2019-04-13,,65500,0,2,1,0,0,
"Adosado de 106 m² con 2 habitaciones y 1 baño ubicado en Sanlúcar la Mayor (Sevilla). Dispone de terraza. Casa adosada con muchas posibilidades, para reformar a tu gusto y edificada en dos plantas, con habitaciones amplias. Se encuentra en la zona de Aljarafe, en Sanlúcar la Mayor, bien comunicado para tomar el acceso a la salida a Sevilla. Financiación 100%, ¡consúltenos y visítalo!",Anuncio actualizado el 1 de abril,0,0,1,0,0,segunda mano/para reformar,1975,no indicado,,,0,,,84445129, Chalet pareado,,,Sanlúcar la Mayor,," , Sanlúcar la Mayor , Aljarafe, Sevilla ",,,"Aljarafe, Sevilla",106,,2019-04-13,,74000,0,2,0,0,1,
