ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Buenas se vende casa en pleno corazón del parque del pinsapar ubicada en benamahoma, casa de una planta con salón con chimenea, cocina con barra americana, un aseo, dos cuartos de baño, 5 habitaciones, 1 cuarto de lavado y plancha, 2 patios interiores, roperos empotrados puertas de madera primera calidad y casa muy acogedora y fresquita.",más de 5 meses sin actualizar,0,0,3,1,1,segunda mano/buen estado,,no indicado,1 planta,,1,,,81552719, Casa de pueblo,,,Grazalema,"Calle Nacimiento, 16"," Calle Nacimiento, 16 , Grazalema , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",170,165,2019-04-14,sur,150000,0,5,1,0,1,
"Se vende casa en centro de arcos de la frontera, amueblada, con local comercial, en centro.",más de 5 meses sin actualizar,1,1,2,0,0,segunda mano/buen estado,,,2 plantas,,0,,,82009963, Casa o chalet independiente,,,Arcos de la Frontera,"Calle Corredera, 20"," Calle Corredera, 20 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",150,,2019-04-14,,300000,0,3,0,0,0,
"Bonita casa unifamiliar, con 2 plazas de garaje, chimenea, patio de 36 m2, el dormitorio principal tiene vestidor y el baño principal hidromasaje.",más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,82146591, Chalet adosado,,,Arcos de la Frontera,Urb. EL PORTICHUELO," EL PORTICHUELO s/n , Urb. EL PORTICHUELO , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",EL PORTICHUELO s/n,,"Sierra de Cádiz, Cádiz",105,,2019-04-14,,140000,0,4,1,0,0,
"terraza de 42 m2, tiene salon muy grande y comedor.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,82381007, Casa o chalet independiente,,,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Avenida Juan de la Rosa, 13 , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ","Avenida Juan de la Rosa, 13",,"Sierra de Cádiz, Cádiz",103,,2019-04-14,,90000,0,3,1,0,1,
"Con tres alturas, salida tambien por la calle Ubrique.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª interior,,0,,,82535257,Piso,,0,Arcos de la Frontera,"Calle de las Nieves, 23"," Calle de las Nieves, 23 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",167,,2019-04-14,,80000,0,4,0,0,1,
Amueblado.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,452477,Piso,,0,Arcos de la Frontera,"Calle Fuente de Rio, 28"," Calle Fuente de Rio, 28 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",72,,2019-04-14,,69000,0,2,0,0,0,
"es una parcela con casa para vivir tiene cocina con todos los electrodomesticos incluido lavavajillas, tiene aparte de luz y agua placas solares, por lo que el gasto es minimo, la hicimos para vivir alli, pero por enfermedad no hemos podido irnos. no tiene piscina esta hecha la habitacion para la depuradora y leñero pero por lo dicho antes no hicimos piscina, esta a unos cnco o seis minutos del pueblo en las colmenillas, si esta interesado el precio podemos hablarlo, y mandarle fotos, todo es de piedra y toscos materiales de calidad.",más de 5 meses sin actualizar,0,0,1,1,1,segunda mano/buen estado,,inmueble exento,2 plantas,,1,,,37339754, Finca rústica,,,Villamartin,"Calle Villamartín, 8"," Calle Villamartín, 8 , Villamartin , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",3000,98,2019-04-14,,135000,0,3,1,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,81138617,Piso,,0,El Bosque,"Avenida Juan XXIII, 33"," Avenida Juan XXIII, 33 , El Bosque , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",70,65,2019-04-14,sur,80000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,82531126, Casa o chalet independiente,,,El Gastor,"Calle Fuente, 5"," Calle Fuente, 5 , El Gastor , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",166,,2019-04-14,,100000,0,3,0,0,0,
,más de 5 meses sin actualizar,1,0,4,1,0,segunda mano/buen estado,,inmueble exento,3 plantas,plaza de garaje incluida en el precio,0,,,25388227, Casa de pueblo,,,Arcos de la Frontera,"Calle de Núñez del Prado, 1"," Calle de Núñez del Prado, 1 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",300,650,2019-04-14,"norte, sur, este, oeste",260000,0,15,1,0,1,
,más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,32787875, Casa o chalet independiente,,,Bornos,"Calle arenas, 80"," Calle arenas, 80 , Bornos , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",115,100,2019-04-14,,55000,0,2,0,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,34940677, Casa de pueblo,,,Setenil,"Calle San Roman, 20"," Calle San Roman, 20 , Setenil , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",44,,2019-04-14,,44000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,35042496, Chalet adosado,,,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Calle 4, 19 , Urb. Las Calesas , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ",Urb. Las Calesas,"Calle 4, 19","Sierra de Cádiz, Cádiz",140,,2019-04-14,,150000,0,4,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,28850286,Piso,,0,Arcos de la Frontera,"Calle Panamá, 8"," Calle Panamá, 8 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",82,,2019-04-14,,65000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,,,0,,,443630, Chalet adosado,,,Arcos de la Frontera,"Calle Presidente Niceto Alcalá Zamora, 19"," Calle Presidente Niceto Alcalá Zamora, 19 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",100,,2019-04-14,,150200,0,4,0,0,0,
,más de 5 meses sin actualizar,1,1,1,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,81813317,Piso,,0,Bornos,Calle Molino Zara s/n," Calle Molino Zara s/n , Bornos , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",117,,2019-04-14,,95000,0,3,0,0,0,
"casa unifamiliar adosada entrada directa desde la calle, con chimenea y amueblada, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,1993427,Dúplex,,0,Grazalema,"Tinte Alto, 3"," Tinte Alto, 3 , Grazalema , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",80,,2019-04-14,,99000,0,2,0,0,0,
"Casa en la principal calle comercial del pueblo (zona peatonal). Tiene dos plantas: en la primera tiene salón, cocina, patio interior, baño y dos dormitorios. En la 2ª dos dormitorios y azotea. Muy luminosa. En zona inmejorable. Necesita alguna reforma. Mejor ver.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,28995445, Casa o chalet independiente,,,Ubrique,Distrito Centro," Avenida de España, 73 , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ","Avenida de España, 73",,"Sierra de Cádiz, Cádiz",120,113,2019-04-14,oeste,138000,0,4,0,0,0,
"La vivienda contiene un local comercial de 144 m² y un piso de 166 m². Local acabado con dos baños. El piso por terminar para darle la distribución deseada. Para más información sin ningún tipo de compromiso, no duden en contactar con el teléfono indicado. Precio algo negociable.",más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/para reformar,,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,36961962, Casa de pueblo,,,Villamartin,"Calle Martín de Cantillana, 6"," Calle Martín de Cantillana, 6 , Villamartin , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",320,,2019-04-14,,200000,0,3,1,0,1,
"Se vende casa en bruto en El Bosque (Cádiz - Sierra de Grazalema), sin terminar, todo diáfano por dentro para que lo puedas terminar a tu manera. Consta de 160 metros de terreno, una casa construida en bruto de 135 metros en dos plantas. Tiene un porche delantero de 21 metros y un patio trasero interior de 40 metros. Se encuentra en El Bosque, pleno parque natural de la sierra de Grazalema. Terraza. Jardín.",más de 5 meses sin actualizar,0,1,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,39993779, Casa o chalet independiente,,,El Bosque,Calle Bajo Guadalquivir s/n," Calle Bajo Guadalquivir s/n , El Bosque , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",165,140,2019-04-14,,126000,0,1,0,0,1,
"Se vende vivienda semi amueblada y reformada. Consta de salón, cocina, baño, 3 dormitorios y patio. Ubicada cerca del centro de salud del barrio bajo, zonas verdes, infantil, comercios, colegios y farmacia con fácil aparcamientos.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,inmueble exento,,,0,,,40017775, Casa o chalet independiente,,,Arcos de la Frontera,"Calle Adriano Contreras, 7"," Calle Adriano Contreras, 7 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",76,,2019-04-14,,85000,0,3,0,0,1,
"Piso en perfectas condiciones para entrar a vivir, completamente amueblado con cocina completamente amueblada, calentador de agua por gas, y suelos de parquet y rodapiés de madera. Ambos baños son completos y cada habitación es doble con armario empotrado. Una de ellas lleva incluido baño y tomas de luz y teléfono.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,81620949,Piso,,0,Prado del Rey,"Camino de Pilar, 2"," Camino de Pilar, 2 , Prado del Rey , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",75,70,2019-04-14,norte,68000,0,2,1,0,0,
"Un fantástico apartamento de 2 dormitorios y 2 baños situado en la planta baja de Quara, ubicado en la muy solicitada ubicación, PAU 8, Villamartín, Costa Blanca. Contáctanos para más fotos y para organizar una visita.",más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,en trámite,bajo interior,,1,,,82309593,Piso,,0,Villamartin,Urb. Pau 8," Calle rigoletto, 730 , Urb. Pau 8 , Villamartin , Sierra de Cádiz, Cádiz ","Calle rigoletto, 730",,"Sierra de Cádiz, Cádiz",70,65,2019-04-14,"sur, este",119950,0,2,0,1,1,
"Vendo casa nueva, material de alta calidad, se encuentra en El Centro, buenas vistas, a 50km de la playa y unos 20 km de la sierra de Cadiz. La dejo totalmente amueblada.",más de 5 meses sin actualizar,1,1,2,1,0,segunda mano/buen estado,2002,inmueble exento,2 plantas,,0,,,82007728, Casa o chalet independiente,,,Villamartin,"Calle Pedro Álvarez, 50"," Calle Pedro Álvarez, 50 , Villamartin , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",180,122,2019-04-14,sur,85000,0,2,1,0,1,
"Casa de una habitacion. Tiene 77 metros, 69 de solar, 8 de trastero mas amplia azotea. Posibilidad de subrogación de hipoteca.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,34328586, Casa de pueblo,,,Puerto Serrano,"Calle morón, 6"," Calle morón, 6 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",69,,2019-04-14,,24900,0,1,1,0,1,
"Vendo apartamento en plena sierra de Cádiz, con inmejorables vistas, amueblado, con chimenea y en un paraje inmejorable. 1ª Planta. Amueblado. Calefacción.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,35104021,Piso,,0,Benaocaz,"Calle Lavadero, 8"," Calle Lavadero, 8 , Benaocaz , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",50,,2019-04-14,,50000,0,2,0,0,0,
"Casa a reformar con ventanas y balcón al exterior bien iluminada con ventanas en todas las dependencia de la casa. Acceso independiente a la vivienda, cuarto trastero en la azotea y con terraza en la azotea de 180m2. Tiene 5 habitaciones de las cuales 4 son amplias y una habitación mas pequeña, dos salones un comedor amplio cocina dos sala de estar bien iluminada. Cerca del colegio y la iglesia, zona tranquila.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,35794552, Casa de pueblo,,,Arcos de la Frontera,"Calle san francisco, 30"," Calle san francisco, 30 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",230,200,2019-04-14,,140000,0,5,1,0,1,
"Casa de dos plantas y mirador, dos patios. Lugar centrico.",más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,37608961, Casa de pueblo,,,Puerto Serrano,"Avenida Cádiz, 43"," Avenida Cádiz, 43 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",90,,2019-04-14,,125000,0,3,0,0,0,
"Estupendo apartamento en pleno centro de El Bosque. A estrenar. Totalmente amueblado. Consta de salón-comedor con chimenea, cocina totalmente equipada, 1 cuarto de baño, 1 dormitorio. Comercios, plaza de abastos y bares-restaurantes cercanos. Precio negociable.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,369152,Piso,,0,El Bosque,"Plaza San Antonio, 3"," Plaza San Antonio, 3 , El Bosque , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",55,,2019-04-14,,75000,0,1,0,0,0,
"Piscina, agua propia.",más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,37786132, Casa o chalet independiente,,,Arcos de la Frontera,Urb. La Gallarda," La Gallarda, 9 , Urb. La Gallarda , Arcos de la Frontera , Sierra de Cádiz, Cádiz ","La Gallarda, 9",,"Sierra de Cádiz, Cádiz",1000,,2019-04-14,,260000,0,4,1,0,1,
"planta baja: 38 m²,planta alta: 22 m²,patio: 30 m²,-situada en el centro del pueblo, a 10 metros de calle los toros.,- precio negociable.",más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,en trámite,,,0,,,38988508, Casa o chalet independiente,,,Espera,"Calle alcubilla, 28"," Calle alcubilla, 28 , Espera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",90,80,2019-04-14,,38000,0,2,0,0,0,
"Cortijo antiguo en Torre-Alháquime a diez minutos de Olvera. El cortijo cuenta con ciento treinta metros cuadrados en una parcela de veinticuatro mil metros cuadrados. Tiene alguna reforma como tejado nuevo, ventanas de climalit de alta calidad, habitación con pesebre, luz y agua de pozo legalizado. Gran oportunidad.",más de 5 meses sin actualizar,0,1,1,0,1,segunda mano/buen estado,,en trámite,2 plantas,,0,,,40021393, Cortijo,,,Alcalá del Valle,"Calle Torre-Alhaquime, 18"," Calle Torre-Alhaquime, 18 , Alcalá del Valle , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",24000,,2019-04-14,,119000,0,2,1,0,0,
Terraza de 70 metros.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,40071532,Piso,,0,Bornos,"Calle Granada, 13"," Calle Granada, 13 , Bornos , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",150,,2019-04-14,,80000,0,2,1,0,1,
"Se vende casa unifamiliar en urbanización privada, con aparcamiento privado, consta de salón con chimenea, cocina y patio trasero con un aseo y trastero, 2 dormitorios grandes con roperos empotrados y un cuarto de baño. Precio negociable.",más de 5 meses sin actualizar,0,1,1,1,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,,82309589, Chalet pareado,,,Arcos de la Frontera,"Avenida del Santiscal, 95"," Avenida del Santiscal, 95 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",25,,2019-04-14,,80000,0,2,1,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,394469, Chalet adosado,,,Prado del Rey,"Calle Hortales, 12"," Calle Hortales, 12 , Prado del Rey , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",90,,2019-04-14,,80000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,25566497, Chalet adosado,,,Arcos de la Frontera,"Calle Aniceto Alcalá Zamora, 23"," Calle Aniceto Alcalá Zamora, 23 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",55,,2019-04-14,,108000,0,4,1,0,0,
,más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,25586790, Chalet adosado,,,Ubrique,Distrito Centro," Calle Cardela, 7 , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ","Calle Cardela, 7",,"Sierra de Cádiz, Cádiz",40,138,2019-04-14,"norte, sur, este, oeste",144000,0,4,1,1,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,29570558, Casa de pueblo,,,Benaocaz,"Salto del Cabrero, 14"," Salto del Cabrero, 14 , Benaocaz , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",9,,2019-04-14,,90000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,31262181, Chalet adosado,,,Prado del Rey,"Calle juan ramon jimenez, 41"," Calle juan ramon jimenez, 41 , Prado del Rey , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",87,,2019-04-14,,90000,0,3,0,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,31270573,Piso,,1,Grazalema,"Calle nacimiento, 6"," Calle nacimiento, 6 , Grazalema , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",64,,2019-04-14,,70000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,35073266, Chalet adosado,,,Algodonales,"Calle los Nogalitos, 2"," Calle los Nogalitos, 2 , Algodonales , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",90,,2019-04-14,,102000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,35100655, Casa o chalet independiente,,,Espera,"Calle Naranjos, 8"," Calle Naranjos, 8 , Espera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",260,,2019-04-14,,180000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,,bajo exterior,,0,,,35134671,Piso,,1,Arcos de la Frontera,"Calle Cucarro, 2"," Calle Cucarro, 2 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",52,50,2019-04-14,sur,50000,0,1,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,39138555, Chalet pareado,,,Grazalema,"Calle Santa Maria, 1"," Calle Santa Maria, 1 , Grazalema , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",110,,2019-04-14,,130000,0,3,0,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,81323264, Casa de pueblo,,,Bornos,"Calle Alta, 47"," Calle Alta, 47 , Bornos , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",150,,2019-04-14,,90000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,81686308,Piso,,0,Villamartin,"Calle Blas Infante, 4"," Calle Blas Infante, 4 , Villamartin , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",79,,2019-04-14,,65000,0,3,1,0,0,
,más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,31268779,Piso,,0,Villamartin,"Calle zahara, 2"," Calle zahara, 2 , Villamartin , Sierra de Cádiz, Cádiz ",,,"Sierra de Cádiz, Cádiz",70,,2019-04-14,,70000,0,3,1,0,1,
