ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Seminuevo, 3 dormitorios, principal con armario empotrado y baño, otro baño completo, cocina equipada, terraza, salón de 25 m2. Suelos parquet de roble, ascensor sin barreras arquitectónicas, garaje, trastero. Calefacción central individual..",Anuncio actualizado el 3 de abril,0,0,2,1,0,segunda mano/buen estado,2004,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,84622778,Piso,,1,Zamora,Distrito La Candelaria," , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",95,83,2019-04-11,,168000,0,3,1,0,0,
"Completamente reformado, impecable, 3 dormitorios, baño, aseo, cocina con terraza, salón, galería cerrada, terraza abierta, gas ciudad, unos 80 m2. Útiles.",Anuncio actualizado el 2 de abril,0,0,2,1,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,84905039,Piso,,0,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",88,80,2019-04-11,,79000,0,3,0,0,0,
"Altura piso 8º, piso superficie total 120 m², superficie útil 100 m², hab. individuales: 4, 2 baños, antigüedad entre 10 y 20 años, armarios empotrados (más de 2), calefacción (gas natural), carpintería exterior (pvc), estado conservación: buen estado, garaje, gastos de comunidad: entre 20 y 40€, orientación sureste, suelos: parquet, agrupación: viñasp.",Anuncio actualizado el 3 de abril,0,0,2,1,0,segunda mano/buen estado,,,planta 8ª exterior,plaza de garaje incluida en el precio,0,,,84503994,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",120,100,2019-04-11,,189000,0,4,0,0,0,
"Altura piso 2º, piso superficie total 110 m², superficie útil 95 m², hab. individuales: 1, habitaciones dobles: 2, 1 baño, 1 aseo, antigüedad entre 20 y 30 años, calefacción (central), cocina, estado conservación: buen estado, garaje, gastos de comunidad: más de 100€, orientación sureste, trastero, agrupación: cardenal cisneros.",Anuncio actualizado el 6 de abril,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,84233792,Piso,,1,Zamora,Distrito Los Bloques," , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",110,95,2019-04-11,,180000,0,3,1,0,0,
"Altura piso 5º, piso superficie total 70 m², superficie útil 60 m², hab. individuales: 2, 1 baño, calefacción (gas natural), estado conservación: buen estado, gastos de comunidad: entre 20 y 40€, terraza (atico), agrupación: centro.",Anuncio actualizado el 6 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 5ª exterior,,0,,,84503991,Piso,,1,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",70,60,2019-04-11,,100000,0,2,0,0,0,
"Altura piso 1º, piso superficie total 160 m², superficie útil 140 m², hab. individuales: 5, 2 baños, antigüedad entre 30 y 50 años, armarios empotrados (más de 2), calefacción (central), carpintería exterior (madera), cocina, estado conservación: buen estado, garaje, gastos de comunidad: más de 100€, orientación sureste, trastero, agrupación: centro.",Anuncio actualizado el 3 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,84355018,Piso,,1,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",160,140,2019-04-11,,160000,0,5,1,0,0,
"Oportunidad vaguada, ascensor sin escalones, garaje, trastero, terraza, galería cerrada, 78 m2. Muy buena distribución, 3 dormitorios, baño, despensa, cocina, salón, completamente amueblado. Muy, muy, interesante.",Anuncio actualizado el 3 de abril,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,84472876,Piso,,1,Zamora,Distrito La Lana," , Distrito La Lana , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",92,78,2019-04-11,"sur, oeste",95000,0,3,1,0,0,
"Piso en la zona de Cardenal Cisneros, Pantoja, para entrar a vivir, muy luminoso, 3 dormitorios dobles, salón con amplio balcón, preciosas vistas, cocina de 12m2, baño completo, edificio reformado, tejado, portal sin barreras arquitectónicas. A 3 minutos de las tres Cruces. Amueblado.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 5ª exterior,,0,,,84917341,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",89,78,2019-04-11,,79000,0,3,0,0,0,
"piso a estrenar, distribución:, terraza descubierta de 20 m2, la casa dispone de:,vídeo portero.",Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 6ª exterior,plaza de garaje incluida en el precio,0,,,308179,Ático,,1,Zamora,Distrito Barrio Pinilla," Calle Cabañales, 55 , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ","Calle Cabañales, 55",,"Área de Zamora, Zamora",108,,2019-04-11,,132000,0,2,1,0,1,
"calefacción de gasoleo,buhardilla de 70 m2.",Anuncio actualizado el 26 de febrero,0,0,2,1,0,segunda mano/buen estado,,inmueble exento,2 plantas,plaza de garaje incluida en el precio,0,,,329619, Casa o chalet independiente,,,Torres del Carrizal,"Calle Cubillos, 18"," Calle Cubillos, 18 , Torres del Carrizal , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",553,124,2019-04-11,"sur, este",150000,0,4,1,0,1,
"Piso muy luminoso, bien distribuido, muy buena despensa, cocina amueblada, distribución:, terraza descubierta de 2 m2, 4 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 10 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,1767404,Piso,,1,Zamora,Distrito La Lana," Ronda Feria, 17 , Distrito La Lana , Zamora , Área de Zamora, Zamora ","Ronda Feria, 17",,"Área de Zamora, Zamora",96,79,2019-04-11,sur,85000,0,3,0,0,1,
"distribución:, terraza descubierta de 5 m2, 3 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 4 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,1822191,Estudio,,1,Zamora,Distrito Barrio Pinilla," Camino San Gregorio, 6 , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ","Camino San Gregorio, 6",,"Área de Zamora, Zamora",53,,2019-04-11,"sur, oeste",85000,0,sin habitación,0,0,1,
"Chalet único en morales del Vino, de nueva construcción, fachadas de granito natural rústico, parcela con posibilidades para piscina, barbacoa y zona verde.",Anuncio actualizado el 24 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,1822439, Chalet pareado,,,Morales del Vino,Urb. El Juncal," Calle Río Esla, 76 , Urb. El Juncal , Morales del Vino , Área de Zamora, Zamora ","Calle Río Esla, 76",,"Área de Zamora, Zamora",300,121,2019-04-11,"sur, oeste",220000,0,4,1,0,0,
"chalet pareado a estrenar, distribución:, terraza descubierta de 6 m2, la casa dispone de:,portero automático.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1837059, Chalet pareado,,,Muelas del Pan,Urb. el teso," Calle Sillada, 8 , Urb. el teso , Muelas del Pan , Área de Zamora, Zamora ","Calle Sillada, 8",,"Área de Zamora, Zamora",383,140,2019-04-11,,120000,0,4,1,0,1,
"edificio de tres plantas, se vende la planta baja que consta de piso de 60 m, estudio de 24 m y patio de 12, la casa dispone de:,bodega.",Anuncio actualizado el 5 de noviembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,379996,Piso,,0,Zamora,Distrito Casco Antiguo," Calle Hospital, 10 , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ","Calle Hospital, 10",,"Área de Zamora, Zamora",96,,2019-04-11,,135000,0,4,1,0,1,
"distribución:,terraza descubierta de 15 m2.",Anuncio actualizado el 11 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª interior,plaza de garaje incluida en el precio,0,,,384919,Piso,,1,Zamora,Distrito Los Bloques," Calle Argentina, 28 , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ","Calle Argentina, 28",,"Área de Zamora, Zamora",130,104,2019-04-11,este,115000,0,4,0,0,1,
"distribución:, 2 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 18 de noviembre,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 5ª exterior,plaza de garaje incluida en el precio,1,,,2051570,Ático,,1,Zamora,Distrito Hiniesta - Villapando," Calle Cañaveral, 10 , Urb. PARQUE LUZ , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ",Urb. PARQUE LUZ,"Calle Cañaveral, 10","Área de Zamora, Zamora",80,72,2019-04-11,"sur, este",105000,0,2,1,0,0,
"piso en casco antiguo de zamora, dispone de tres habitaciones dobles con armarios, galería y patio interior, muy bien distribuido y parcialmente amueblado., distribución:, terraza descubierta de 10 m2, 3 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 9 de febrero,0,0,1,1,0,segunda mano/para reformar,,no indicado,planta 1ª interior,,1,,,2114999,Piso,,0,Zamora,Distrito Casco Antiguo," Plaza de los Ciento, 4 , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ","Plaza de los Ciento, 4",,"Área de Zamora, Zamora",100,87,2019-04-11,,98000,0,3,0,0,1,
"El apartamento esta detrás de la policia municipal, cerca del colegio Jacinto Benavente, esta completamente amueblado, dormitorio con armario empotrado completamente vestido y tiene cocina y salon independiente, baño con 4 piezas y bañera con ducha con jets. Desde la cocina tiene salida a un patio donde hay un armario de aluminio. Plaza de garaje de coche y moto. Trastero.",Anuncio actualizado el 18 de marzo,0,0,1,1,0,segunda mano/buen estado,,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,,25641563,Piso,,1,Zamora,Distrito Centro," Calle Zapatería, 28 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle Zapatería, 28",,"Área de Zamora, Zamora",50,45,2019-04-11,norte,99000,1,1,1,0,1,
,Anuncio actualizado el 10 de abril,0,1,2,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,26037209,Piso,,1,Zamora,Distrito Los Bloques," Avenida de Requejo , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ",Avenida de Requejo,,"Área de Zamora, Zamora",125,102,2019-04-11,norte,180000,0,4,1,0,1,
,Anuncio actualizado el 10 de abril,0,1,1,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,26037210,Piso,,1,Zamora,Distrito Los Bloques," Avenida de Requejo , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ",Avenida de Requejo,,"Área de Zamora, Zamora",83,68,2019-04-11,norte,145000,0,2,1,0,1,
"En pleno centro de Zamora. Piso actualmente alquilado con contrato actual y excelente rentabilidad de alquiler. Es un piso exterior, distribución: 3 dormitorios y 2 baños, terraza cubierta de 4 m2, 7 vecinos en planta, la casa dispone de: portero automático, zona verde, pista de paddle y piscina. Plaza de garaje incluida en precio, pero opcional por ser finca registral independiente. Se puede adquirir también sin garaje.",Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,1,,,26476023,Piso,,1,Zamora,Distrito La Candelaria," Avenida de Portugal, 22 , Urb. edificio reglero , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Urb. edificio reglero,"Avenida de Portugal, 22","Área de Zamora, Zamora",120,94,2019-04-11,este,260000,0,3,1,1,1,
"GRAN OPORTUNIDAD! Se vende piso nuevo A ESTRENAR! en una de la mejores ubicaciones de Zamora en la zona de Vista alegre, cercano al hospital clinico. Muy soleado, Cocina, terraza exterior, amplio comedor, 2 dormitorios y 2 cuartos de baño. Una cuarta planta, todo exterior. Garaje y trastero. Venta directa, sin inmobiliarias. Garaje incluido en el precio, cercano a comercios, trastero, terraza. PRECIO NEGOCIABLE!.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,2008,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,0,,,26649414,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," Palencia, 8 , Urb. Vista alegre , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",Urb. Vista alegre,"Palencia, 8","Área de Zamora, Zamora",80,69,2019-04-11,sur,113000,1,2,1,0,1,
amplio piso para familias y/o profesionales.,Anuncio actualizado el 7 de abril,0,1,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,26719882,Piso,,1,Zamora,Distrito Ensanche," Calle Ursicino Álvarez, 13 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle Ursicino Álvarez, 13",,"Área de Zamora, Zamora",150,110,2019-04-11,"este, oeste",180000,1,4,0,0,1,
"Vivienda situada en avda. Víctor Gallego, con una superficie construida de 142 metros cuadradados, compuesta de vestíbulo, pasillo, salón, cuatro dormitorios, dos baños completos, cocina, despensa, dos terrazas y cuarto trastero de 13 metros cuadrados. Calefacción y agua caliente central.",Anuncio actualizado el 8 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,calefacción central: gas,26980718,Piso,,1,Zamora,Distrito Ensanche," Avenida Víctor Gallego, 23 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida Víctor Gallego, 23",,"Área de Zamora, Zamora",142,110,2019-04-11,,175000,0,4,1,0,1,
"Piso muy luminoso, a 5 minutos del centro en Zona Puerta de la Feria, con 4 dormitorios, salón, cocina grande con galería y baño. Dispone de calefacción individual de gas natural y dobles ventanas, así como puerta blindada. Es un cuarto piso sin ascensor aunque con posibilidad de ponerlo. La cuota de la comunidad es muy baja y el precio de venta es negociable.",Anuncio actualizado el 1 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,,0,,,27067316,Piso,,0,Zamora,Distrito Las Vegas - La Feria," Calle Olleros, 2 , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ","Calle Olleros, 2",,"Área de Zamora, Zamora",75,72,2019-04-11,sur,57000,0,4,0,0,1,
"Precioso apartamento exterior, zona La Marina, 1 habitación, 2 terrazas, parquet, cocina amueblada con electrodomésticos, videoportero.",Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,27080203,Piso,,1,Zamora,Distrito La Candelaria," Calle Doña Urraca, 3 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Calle Doña Urraca, 3",,"Área de Zamora, Zamora",61,,2019-04-11,"sur, oeste",110000,0,1,1,0,1,
"Piso según indicado, tiene 48 mts. Cuadrados, se vende conjuntamente con un local con 54 mts. Cuadrados, esta debajo del piso, totalmente independientes ambos. El precio es por los dos. La bajada de precio es para poder arreglarlos.",Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/para reformar,,no indicado,planta 1ª exterior,,0,,,27403005,Dúplex,,0,Zamora,Distrito Centro," Calle Balborraz, 5 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle Balborraz, 5",,"Área de Zamora, Zamora",55,43,2019-04-11,,40000,0,1,0,0,0,
"Piso NUEVO A ESTRENAR de tres habitaciones dos baños con trastero y plaza de garaje. Soleado, buenas vistas.",Anuncio actualizado el 23 de noviembre,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,1,,,27443211,Piso,,1,Zamora,Distrito Hiniesta - Villapando," Calle Cañaveral, 2 , Urb. Parque Luz , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ",Urb. Parque Luz,"Calle Cañaveral, 2","Área de Zamora, Zamora",95,72,2019-04-11,sur,94000,0,3,1,0,0,
"Ático en 4ª planta, con cocina amueblada, armarios empotrados y baños equipados, Gran terraza de 45m2, plaza de garaje y trastero incluido en el precio, opción a una segunda plaza de garaje (8.000€). Listo para entrar a vivir!",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,1892782,Ático,,1,Zamora,Distrito Hiniesta - Villapando," Calle Cañaveral, 10 , Urb. Parqueluz , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ",Urb. Parqueluz,"Calle Cañaveral, 10","Área de Zamora, Zamora",80,71,2019-04-11,"sur, este",117000,0,2,1,0,1,
Para entrar a vivir podria negociar un alquiler con opcion de compra de hasta 5 años.,Anuncio actualizado el 17 de febrero,0,0,1,1,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,28224108, Casa o chalet independiente,,,Morales del Vino,"Calle Santiuste, 1 bis"," Calle Santiuste, 1 bis , Morales del Vino , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",400,,2019-04-11,,175000,0,1,1,1,1,
"Se vende ático en Zamora, cerca de la estación, facultades y estación de autobuses. 3 habitaciones amplias, baño, salón, cocina muy amplia, dos terrazas una grande en el salón y otra más pequeña en la cocina. Con las terrazas son en total 109 m2 el interior 82 m2.",Anuncio actualizado el 23 de diciembre,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 7ª exterior,,0,,,28565900,Ático,,1,Zamora,Distrito Ensanche," Avenida de Víctor Gallego, 34 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida de Víctor Gallego, 34",,"Área de Zamora, Zamora",109,85,2019-04-11,"sur, este",100000,0,3,0,0,1,
"127 m2 útiles. Todo exterior, muy luminoso. 2 terrazas. 3 dormitorios. Cocina + office + terraza. Calefacción central. Precio negociable.",Anuncio actualizado el 26 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 7ª exterior,,0,,,28597594,Piso,,1,Zamora,Distrito La Candelaria," Calle Diego de Losada, 3 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Calle Diego de Losada, 3",,"Área de Zamora, Zamora",150,127,2019-04-11,,165000,0,3,0,0,1,
"es un piso de dos habitaciones totalmente equipado y amueblado, muy económico y con todas las comodidades de vivir en el Centro pero sin ruidos de tráfico o vecinos. Ideal para parejas jóvenes o para una o dos personas de limpieza fácil. con todas las comodidades, solo necesitas llevar tu ropa y a empezar a vivir., distribución:, 2 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 29 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,,28694166,Piso,,0,Zamora,Distrito Casco Antiguo," Calle San Esteban, 4 , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ","Calle San Esteban, 4",,"Área de Zamora, Zamora",62,51,2019-04-11,"norte, este",65000,0,2,1,0,0,
"Con acceso directo al Parque León Felipe.,Zona tranquila,A 100 mts de la Escuela Oficial de Idiomas y 450 mts del campus Universitario.,Suelo de parquet clásico. Calefacción central.",Anuncio actualizado el 16 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,1,,calefacción central: gas,28750616,Piso,,0,Zamora,Distrito La Candelaria," parque León Felipe, 1 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","parque León Felipe, 1",,"Área de Zamora, Zamora",112,85,2019-04-11,"sur, este, oeste",130000,0,4,0,0,1,
"Piso en el centro de Zamora de 118m2 (aprox. 100m2 útiles). Compuesto por vestíbulo, salón comedor, tres dormitorios, cocina amueblada, dos baños, dos terrazas cerradas y trastero con ventana. Suelo de parquet, ascensor, calefacción y agua caliente central.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª interior,,0,,,29339918,Piso,,1,Zamora,Distrito La Lana," Plaza del Cuartel Viejo, 7 , Urb. Conjunto Viriato , Distrito La Lana , Zamora , Área de Zamora, Zamora ",Urb. Conjunto Viriato,"Plaza del Cuartel Viejo, 7","Área de Zamora, Zamora",118,100,2019-04-11,,150000,0,3,1,0,1,
"Piso a estrenar. Urbanización con piscina, zonas comunes, zona infantil, gimnasio, etc.",Anuncio actualizado el 24 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 4ª exterior,plaza de garaje incluida en el precio,0,,,29596189,Piso,,1,Zamora,Distrito Hiniesta - Villapando," Carretera Hiniesta, 121 , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ","Carretera Hiniesta, 121",,"Área de Zamora, Zamora",102,82,2019-04-11,sur,128000,1,3,1,1,1,
"Casa Solariega situada en el centro del pueblo, con acceso a dos calles. La casa principal tiene acceso al patio de aprox. 650 m2. El patio dispone de otra casa útil como garaje cerrado o como segunda vivienda previa reforma (antiguo lagar). Locales anejos (gallineros). Pozo de agua potable en el patio.",Anuncio actualizado el 7 de abril,0,0,1,1,1,segunda mano/para reformar,,en trámite,1 planta,plaza de garaje incluida en el precio,0,,,30062357, Casa de pueblo,,,Villaralbo,"Plaza Juan Carlos I, 1 -3"," Plaza Juan Carlos I, 1 -3 , Villaralbo , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",650,,2019-04-11,"norte, sur",118000,0,4,1,0,0,
"piso a estrenar, suelo de gres y tarima flotante, preinstalacion A/A, calefaccion individual, terraza/tendedero, armarios empotrados vestidos y forrados, cocina amueblada. NUEVO ACCESO PEATONAL POR CALLE BURGOS.",Anuncio actualizado el 4 de marzo,0,0,2,1,0,segunda mano/buen estado,,inmueble exento,planta 3ª exterior,plaza de garaje incluida en el precio,1,,,30066884,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," Calle Córdoba, 4 , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ","Calle Córdoba, 4",,"Área de Zamora, Zamora",88,,2019-04-11,"sur, oeste",118000,0,3,1,0,1,
"OPORTUNIDAD! Se vende ático duplex en el barrio de San José obrero en Zamora. 3 dormitorios con armarios empotrados en todas ellas, 2 baños uno de ellos en el dormitorio principal, 2 terrazas una de ellas cubierta. Doble ventana y toldos en todas las ventanas.",Anuncio actualizado el 4 de abril,0,0,2,1,0,segunda mano/buen estado,,inmueble exento,planta 4ª exterior,plaza de garaje incluida en el precio,1,,,31352660,Dúplex,,1,Zamora,Distrito Hiniesta - Villapando," Avenida de galicia, 141 , Urb. Casa Mohina , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ",Urb. Casa Mohina,"Avenida de galicia, 141","Área de Zamora, Zamora",78,,2019-04-11,,89000,0,3,1,0,1,
La cocina con terraza y despensa. Calefacción de gas Natural central.,Anuncio actualizado el 8 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 8ª exterior,plaza de garaje incluida en el precio,0,,,31550861,Piso,,1,Zamora,Distrito Ensanche," Avenida de requejo, 17 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida de requejo, 17",,"Área de Zamora, Zamora",175,,2019-04-11,"norte, sur",267000,0,4,1,0,1,
"Suelo de parquet, calefaccion y acs gas natural, 2 galerias, todo exterior, tranquilo y a 100 metros de supermercados lupa y dia, colegio, centro de salud, zonas deportivas, piscina climatizada, gimnasio, guarderia, ludoteca, parques infantiles.",Anuncio actualizado el 31 de marzo,1,1,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,1,,,31835855,Piso,,1,Morales del Vino,"Calle juan de montejo, 3"," Calle juan de montejo, 3 , Morales del Vino , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",108,90,2019-04-11,sur,75800,1,3,0,1,1,
"4 habitaciones, parquet, ventanas de climalit. Todo exterior. Zona muy tranquila y a dos minutos de la plaza mayor. Calefacción individual por gas ciudad.",Anuncio actualizado el 7 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,32686685,Piso,,1,Zamora,Distrito Centro," Cuesta del piñedo, 16 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Cuesta del piñedo, 16",,"Área de Zamora, Zamora",119,90,2019-04-11,,165000,0,4,1,0,0,
"Muy luminoso, bien situado próximo a la mayor parte de los servicios, cambiadas puertas, ventanas, instalación eléctrica y tuberías de calefacción, cocina amueblada y calefacción de gas natural.",Anuncio actualizado el 8 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 7ª exterior,plaza de garaje incluida en el precio,0,,,32872138,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," Avenida alfonso peña, 13 , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ","Avenida alfonso peña, 13",,"Área de Zamora, Zamora",91,,2019-04-11,,120000,0,3,0,0,1,
"Piso céntrico en 2ª planta, con ascensor, no amueblado, 2 dormitorios grandes con armarios empotrados, salón amplio, baño completo y aseo. Cocina amueblada con electrodomésticos, despensa y terraza, parte de ella cubierta. Calefacción central con contador individual. Doble ventana en toda la vivienda. Plaza de garaje incluida en el precio. (Plaza de garaje opcional por ser finca registral independiente).",Anuncio actualizado el 17 de diciembre,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,32915358,Piso,,1,Zamora,Distrito Centro," Calle de san miguel, 6 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle de san miguel, 6",,"Área de Zamora, Zamora",90,,2019-04-11,"norte, oeste",216000,0,2,0,0,1,
"Apartamento céntrico muy soleado de 68 metros cuadrados, totalmente reformado y completamente amueblado. Muy interesante, mejor ver! Reitero, mejor ver!.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,,0,,,33028088,Piso,,0,Zamora,Distrito Ensanche," Calle campo de marte, 4 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle campo de marte, 4",,"Área de Zamora, Zamora",70,68,2019-04-11,oeste,76000,0,3,0,0,1,
"Vivienda, toda exterior, con orientación a dos calles. Totalmente reformado, suelo de parquet. Ideal para tener tu casa y tu oficina en el mismo lugar. Consta de 2 salones, 3 habitaciones dobles y otra habitación utilizada como despacho, 2 baños, uno de ellos con ventana, carpintería exterior de madera. Extras: balcones, calefaccion, mirador, trastero (2), garaje doble opcional (39.000. -) Gastos de comunidad: 31 Eur. Venta: 299.000.",Anuncio actualizado el 17 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje por 39.000 eur adicionales,0,,,33700858,Piso,,0,Zamora,Distrito Centro," Calle san torcuato, 24 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle san torcuato, 24",,"Área de Zamora, Zamora",240,194,2019-04-11,,299000,0,6,1,0,0,
"Incluye parcela de 632 m2 con pozo. La casa se compone de un comedor, una habitación, salón con 2 alcobas independientes, cocina, despensa, sobrado en segunda planta (85 m2), baño, garaje con capacidad para 2 vehículos (42 m2) y patio exterior (25 m2).",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,33796689, Casa de pueblo,,,San Pedro de la Nave-Almendra,"Calle muelas, 60"," Calle muelas, 60 , San Pedro de la Nave-Almendra , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",632,199,2019-04-11,,47000,0,4,0,0,0,
