ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Magnifica casa en el termino municipal de Constantina, en plena sierra norte de sevilla, junto al camino del castañal, 5 habitaciones, 2 salones, con chimenea y aire acondicionado, patio de 350m2 con bodega, barra de bar para grandes reuniones, trastero, aseo, barbacoa, etc.. . ideal para disfrutar de la tranquilidad y gastronómia que ofrece la sierra.",más de 5 meses sin actualizar,1,1,2,1,1,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,81845760, Finca rústica,,,Constantina,"Calle Virgen del Robledo, 83"," Calle Virgen del Robledo, 83 , Constantina , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",800,,2019-04-13,"sur, este",145000,0,5,1,0,1,
Con pozo y una nave.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,81919006, Finca rústica,,,Cazalla de la Sierra,Camino del chorrillo s/n," Camino del chorrillo s/n , Cazalla de la Sierra , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",30000,,2019-04-13,,250000,0,2,0,0,0,
"Casa recien reformada, con gran cocina totalmente amueblada vitro, horno. Patio, terraza, 2 balcones. Con muebles.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,37477539, Casa de pueblo,,,Castilblanco de los Arroyos,"Calle Alonso Cano, 2"," Calle Alonso Cano, 2 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",120,,2019-04-13,,85000,0,5,0,0,0,
"Hace tres años se realizaron obras: tuberías, un salón se alicató hasta media altura, baño reformado totalmente, puertas de habitaciones, ventanas de aluminio, cristales climatizados.,La cocina tiene barra americana, totalmente renovada hecha a medida.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,82387079, Casa o chalet independiente,,,Aznalcollar,"Calle Torres, 11"," Calle Torres, 11 , Aznalcollar , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",164,,2019-04-13,,95000,0,3,0,0,1,
Patio de 10 metros. Pozo. Amueblada.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,82821786, Casa de pueblo,,,Guadalcanal,"Calle Sevilla, 52"," Calle Sevilla, 52 , Guadalcanal , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",70,,2019-04-13,,16000,0,2,0,0,0,
urbanizacion la vega.,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/para reformar,,en trámite,2 plantas,,0,,,83635448, Casa o chalet independiente,,,Cazalla de la Sierra,"Calle del Durillo, 7"," Calle del Durillo, 7 , Cazalla de la Sierra , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",300,,2019-04-13,,380000,0,5,1,0,1,
"Se venden dos casas contiguas y unidas, tanto por piso de arriba como por piso de abajo. 6 habitaciones en piso superior con ropero empotrado en dos de ellas. En piso inferior salón-comedor, cocina amueblada, dos cuartos de baño, cuatro despensas y amplio patio. Zona tranquila. Calle peatonal con zona de aparcamiento a la espalda del inmueble. Vistas a la sierra. Colegio a 50 metros. Las viviendas están en perfecto estado de conservación con mantenimiento constante.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,36676852, Casa de pueblo,,,El Real de la Jara,"Calle Gongora, 1"," Calle Gongora, 1 , El Real de la Jara , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",124,,2019-04-13,,90000,0,5,0,0,0,
"HERMANOS MACHADO. Casa en venta, consta de dos plantas, la primera planta consta de dos habitaciones, dos salones, cocina, baño, patio donde se encuentra un pozo y una nave pequeña. La segunda planta es de obra nueva y consta de dos habitaciones muy amplias, un salón, cuarto de baño, trastero, azotea y una gran nave. No dispongo de fotos pero puede ser visitada en cualquier momento. Cualquier duda pónganse en contacto conmigo. Amueblado. Trastero. Terraza. Precio negociable.",más de 5 meses sin actualizar,0,1,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,,0,,,82101258, Casa o chalet independiente,,,Las Navas de la Concepcion,Hermanos Machado s/n," Hermanos Machado s/n , Las Navas de la Concepcion , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",100,,2019-04-13,,55000,0,4,1,0,1,
,más de 5 meses sin actualizar,0,1,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,338528, Casa o chalet independiente,,,El Real de la Jara,"Calle Ramón y Cajal, 12"," Calle Ramón y Cajal, 12 , El Real de la Jara , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",230,,2019-04-13,,78131,0,5,1,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,28979848, Casa de pueblo,,,Las Navas de la Concepcion,"Calle Castillo, 7"," Calle Castillo, 7 , Las Navas de la Concepcion , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",120,,2019-04-13,,48000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,35172125, Casa de pueblo,,,Castilblanco de los Arroyos,"Calle Blás Infante, 55"," Calle Blás Infante, 55 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",95,,2019-04-13,,90000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,1682351, Casa o chalet independiente,,,Castilblanco de los Arroyos,Urb. urb las minas," Calle las Minas, 74 , Urb. urb las minas , Castilblanco de los Arroyos , Sierra norte, Sevilla ","Calle las Minas, 74",,"Sierra norte, Sevilla",3000,,2019-04-13,"norte, este, oeste",19000,0,1,0,0,0,
,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,37545550, Casa o chalet independiente,,,El Castillo de las Guardas,"Calle castillo de almodovar, 2"," Calle castillo de almodovar, 2 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",860,,2019-04-13,,570000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,35147486, Chalet adosado,,,La Puebla de los Infantes,"Calle Hermanos Alvarez Quintero, 9"," Calle Hermanos Alvarez Quintero, 9 , La Puebla de los Infantes , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",240,,2019-04-13,,72000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,3,0,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,379494, Chalet adosado,,,El Garrobo,"Calle Juan Ramon Jimenez, 5"," Calle Juan Ramon Jimenez, 5 , El Garrobo , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",97,87,2019-04-13,este,79000,0,4,0,0,0,
,más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,26856836, Casa o chalet independiente,,,El Castillo de las Guardas,"Calle Arroyo, 1"," Calle Arroyo, 1 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",100,150,2019-04-13,sur,150000,0,4,1,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,36849155, Casa de pueblo,,,El Pedroso,"Calle Gran Capitán, 4"," Calle Gran Capitán, 4 , El Pedroso , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",195,,2019-04-13,,100000,0,4,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,1,segunda mano/buen estado,,,2 plantas,,0,,,38052790, Casa de pueblo,,,El Castillo de las Guardas,"Calle Santa Cruz, 26"," Calle Santa Cruz, 26 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",101,,2019-04-13,,100000,0,3,0,0,1,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,39159978, Chalet adosado,,,El Ronquillo,"Calle Guadalquivir, 15"," Calle Guadalquivir, 15 , El Ronquillo , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",180,,2019-04-13,,95000,0,3,1,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,82602079, Finca rústica,,,Castilblanco de los Arroyos,"Calle Almería, 15"," Calle Almería, 15 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",1000,,2019-04-13,,115000,0,3,0,1,1,
"Céntrica casa junto Plaza Mayor. Magnifica situacion. 2 dormitorios, salón, cocina, baño, aseo, patio de 20m2.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,39951655, Casa de pueblo,,,Cazalla de la Sierra,"Calle Parras, 21"," Calle Parras, 21 , Cazalla de la Sierra , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",90,70,2019-04-13,sur,49000,0,2,1,0,0,
"Casa de pueblo a reformar, con patio y corral. en muy buena zona y con grandes posibilidades.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,1950,no indicado,1 planta,,0,,,82686914, Casa terrera,,,El Ronquillo,"Calle Juan Ramon Jimenez, 30"," Calle Juan Ramon Jimenez, 30 , El Ronquillo , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",150,,2019-04-13,,32000,0,3,0,0,0,
"PISO A ESTRENAR, 100% simetrico y exterior. Cocina equipada, con columna de electrodomésticos, silestone salida a lavadero. salón-comedor de 25m con salida a terraza. Situado cerca de servicios medicos e instituto, distribución:, terraza descubierta de 4 m2, 2 vecinos en el edificio, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,1891471,Piso,,0,Constantina,Urb. colina blanca," Calle Fernando Rodriguez Espinola, 1 , Urb. colina blanca , Constantina , Sierra norte, Sevilla ","Calle Fernando Rodriguez Espinola, 1",,"Sierra norte, Sevilla",79,73,2019-04-13,,95000,0,3,1,0,1,
Vendo piso por 66.000 euros,más de 5 meses sin actualizar,1,0,1,0,0,segunda mano/buen estado,,,planta 2ª interior,,0,,,25508294,Piso,,0,Aznalcollar,"Calle de las Cuatro Esquinas, 1"," Calle de las Cuatro Esquinas, 1 , Aznalcollar , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",100,99,2019-04-13,,56000,0,3,0,0,0,
"Casa adosada en Gerena (Sevilla), 120 mtrs. tres dormitorios, dos baños, un aseo, se entrega amueblada y cocina equipada, patios delantero y trasero terminados, aire acondicionado frío-calor centralizado. Pueblo tranquilo con todo tipo de servicios, a unos 15 minutos de Sevilla capital, entrada a la misma con muy poco tráfico en horas puntas.",más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,28354257, Chalet adosado,,,Gerena,Urb. Jardines de Gerena," Calle Sevillanas, 29 , Urb. Jardines de Gerena , Gerena , Sierra norte, Sevilla ","Calle Sevillanas, 29",,"Sierra norte, Sevilla",160,110,2019-04-13,este,120000,0,3,1,0,1,
"con patio terraza, dos cocheras, piscina, placas solares.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,32455309, Chalet adosado,,,Guadalcanal,"Calle nuestra señora de la amargura, 5"," Calle nuestra señora de la amargura, 5 , Guadalcanal , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",120,,2019-04-13,,185000,0,3,0,1,1,
"vendo casa de pueblo. 250 m2, 80 construidos, PARA REFORMAR. tiene dos habitaciones, salon, cuarto de baño y cocina. Gran patio trasero (con puerta hacia la otra calle), con garaje en construccion. Atiendo tambien wassap. SOLO ESTA EN VENTA NO ALQUILO.",más de 5 meses sin actualizar,0,0,1,1,1,segunda mano/para reformar,,no indicado,1 planta,,0,,,32927847, Casa de pueblo,,,El Ronquillo,"Avenida andalucia, 33"," Avenida andalucia, 33 , El Ronquillo , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",250,80,2019-04-13,,36000,0,2,0,0,0,
Se vende casa oferta por traslado a precio que costo.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,28188725, Casa o chalet independiente,,,El Pedroso,"Calle del Molino Pradillo, 5"," Calle del Molino Pradillo, 5 , El Pedroso , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",300,140,2019-04-13,sur,80000,0,4,1,0,1,
"Centro del pueblo, calefacción, chimenea, piscina, jardín, junto teatro y residencia ancianos, parcela de 284 m. magnificas vistas, totalmente independiente. Se cambia o se vende. precio a convenir. Amueblado. Trastero. Terraza. Calefacción. Piscina. Jardín.",más de 5 meses sin actualizar,1,0,2,1,1,segunda mano/buen estado,,no indicado,1 planta,,1,,,37478817, Casa de pueblo,,,Castilblanco de los Arroyos,"Calle Murillo, 9"," Calle Murillo, 9 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",280,,2019-04-13,,165000,0,3,0,1,1,
"El salón contiene chimenea, cocina equipada, luz solar y agua de pozo. Finca alambrada y con 1350 olivos.",más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,81876823, Casa o chalet independiente,,,Las Navas de la Concepcion,"poligono 9, 10"," poligono 9, 10 , Las Navas de la Concepcion , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",10000,,2019-04-13,,265000,0,3,0,0,0,
Casa rural acogedora y en zona tranquila. Consultar alquiler.,más de 5 meses sin actualizar,0,0,1,0,1,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,81993051, Casa rural,,,El Castillo de las Guardas,"Calle Larga, 19"," Calle Larga, 19 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",200,150,2019-04-13,"sur, oeste",150000,0,4,1,0,0,
"CALLE DAOIZ 55. Magnifica vivienda en el centro de cazalla, ideal para vivir o para pasar los fines de semana. la calidad empleado en los materiales de la vivienda son altos, puertas macizas de madera, climalit, preinstalacion de aire acondicionado. Bajo.",más de 5 meses sin actualizar,0,1,1,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,,82031805,Piso,,0,Cazalla de la Sierra,"Calle Daoiz, 55"," Calle Daoiz, 55 , Cazalla de la Sierra , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",65,,2019-04-13,,75000,0,2,0,0,0,
"Casa adosada de 2 plantas más sótano diáfano y patio privado. Cocina completamente amueblada con,electrodomésticos, 2 baños completos, uno en cada planta. Placas solares. 3,habitaciones de gran tamaño con armarios empotrados. Acceso privado. Primeras calidades.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,82655760, Chalet adosado,,,Guillena,Calle Volga s/n," Calle Volga s/n , Guillena , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",30,,2019-04-13,,175000,0,3,0,0,1,
"Vendo estupendo piso de 3hab 2baños. Amueblado, cocina equipada y una buena terraza muy buena iluminacion, una zona muy tranquila tiene piscina comunitaria y ascensor. Muy buenas calidades. Para fotos y mas informacion por privado. Gracias.",más de 5 meses sin actualizar,1,0,2,1,0,segunda mano/buen estado,2007,,planta 1ª interior,,0,,,35969161,Piso,,1,Guillena,"Carretera Burguillos, 4"," Carretera Burguillos, 4 , Guillena , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",105,,2019-04-13,,78930,1,3,0,1,1,
,más de 5 meses sin actualizar,0,0,1,1,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,27282833, Casa o chalet independiente,,,El Pedroso,"Calle Huertas, 5"," Calle Huertas, 5 , El Pedroso , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",135,130,2019-04-13,"sur, este",77000,0,2,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,34757364, Casa de pueblo,,,Constantina,"Calle Navas, 7"," Calle Navas, 7 , Constantina , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",50,,2019-04-13,,36000,0,2,0,0,1,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,35165829, Casa de pueblo,,,El Castillo de las Guardas,"Calle General Bernal, 15"," Calle General Bernal, 15 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",144,,2019-04-13,,140000,0,4,0,0,1,
,más de 5 meses sin actualizar,1,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,37513639, Casa o chalet independiente,,,Aznalcollar,"Calle Felix Rodriguez de la Fuente, 54"," Calle Felix Rodriguez de la Fuente, 54 , Aznalcollar , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",190,,2019-04-13,,165000,0,3,0,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,37517558,Piso,,0,Castilblanco de los Arroyos,"Calle Virgen de Escardiel, 52"," Calle Virgen de Escardiel, 52 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",90,,2019-04-13,,95000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,28994886, Casa o chalet independiente,,,Castilblanco de los Arroyos,"Carretera Almadén de la Plata, 9"," Carretera Almadén de la Plata, 9 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",8000,,2019-04-13,,187000,0,4,0,1,0,
,más de 5 meses sin actualizar,1,0,1,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,35193227, Casa o chalet independiente,,,El Pedroso,"Calle Comandante Gallego, 16"," Calle Comandante Gallego, 16 , El Pedroso , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",120,90,2019-04-13,,80000,0,3,0,0,0,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,39138566,Piso,,0,Guillena,"Calle Almendro, 6 a"," Calle Almendro, 6 a , Guillena , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",72,,2019-04-13,,48000,0,2,0,0,1,
,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,1,,,82315168, Finca rústica,,,Guillena,"Carretera SE-188, 2 km"," Carretera SE-188, 2 km , Guillena , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",15000,,2019-04-13,,260000,0,2,0,1,1,
,más de 5 meses sin actualizar,0,0,2,1,1,segunda mano/buen estado,,no indicado,1 planta,,1,,,28634627, Finca rústica,,,Guadalcanal,"Calle Granillos, 29"," Calle Granillos, 29 , Guadalcanal , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",30000,140,2019-04-13,este,350000,0,4,1,1,1,
"Casa antigua, reformada hace tres años, totalmente amueblada y equipada. En un lugar estrategico, cerca de la sierra de aracena y picos de aroche, de la comarca minera de riotinto y nerva y a solo 5km. de la reserva del castillo de las guardas. ideal para turismo rural, la casa dispone de:,portero automático.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,1795389, Casa o chalet independiente,,,El Castillo de las Guardas,"Calle Antonio Lopez, 41"," Calle Antonio Lopez, 41 , El Castillo de las Guardas , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",64,60,2019-04-13,,55000,0,2,0,0,0,
también cambiamos por piso en Sevilla.,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,313071, Chalet adosado,,,Cazalla de la Sierra,"Calle Doctor Vera Campos, 63"," Calle Doctor Vera Campos, 63 , Cazalla de la Sierra , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",120,,2019-04-13,,80000,0,4,0,0,0,
"La casa dispone de:, portero automático,tambien en alquiler con opcion a compra.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,1976886, Chalet adosado,,,Cazalla de la Sierra,Urb. aires de cazalla," Calle Ejido, 6 , Urb. aires de cazalla , Cazalla de la Sierra , Sierra norte, Sevilla ","Calle Ejido, 6",,"Sierra norte, Sevilla",80,,2019-04-13,,79000,0,2,1,1,0,
"Se vende parcela rústica 5000m2 más de 40 árboles frutales, pozo agua potable, 3 naves para animales, 1 nave de herramientas y casita 55m2 con comedor con chimenea, cocina, habitación y aseo. En el precio se incluye grupo electrógeno, Nissan Terrano (foto), mula mecánica, cortahilo, herramientas y animales. Precio Negociable.",más de 5 meses sin actualizar,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,,0,,,29265702, Finca rústica,,,Castilblanco de los Arroyos,A-8002 s/n," A-8002 s/n , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,,"Sierra norte, Sevilla",60,55,2019-04-13,,65000,0,1,0,0,1,
"Preciosa casa adosada con 3 hab. (1tipo suite), 2 baños completos, 1 aseo. Cocina completamente equipada de 10m2, comedor 20m2 con chimenea y despensa. Patio de 26m2. Sotano de 50m2. Aire acondicionado con bomba de calor. Se vende completamente amueblada. Cerca de todos los servicios. Urge vender.",más de 5 meses sin actualizar,1,0,3,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,,29326908, Chalet adosado,,,Gerena,Urb. molino de viento," Calle Mozart, 21 , Urb. molino de viento , Gerena , Sierra norte, Sevilla ","Calle Mozart, 21",,"Sierra norte, Sevilla",150,149,2019-04-13,,105000,0,3,0,0,1,
